experiment_id,run_id,recorded_at,case_id,status,error_type,error_message,mode,backend,threads,agent_count,state_width,action_count,steps,repetition,wall_ms,device_ms,agent_steps_per_second,ns_per_agent_step,checksum,correctness_valid,correctness_action_match,correctness_max_abs_error,correctness_max_rel_error
smoke-local-crossover,20260811T150716Z,2026-08-11T15:07:17.003928+00:00,8fcdc8a67172,ok,,,cpu,cpu,8,16384,8,1,4,0,0.594511,,110235134.42139842,9.071517944335938,-2.9930577278137207,True,True,0.0,0.0
smoke-local-crossover,20260811T150716Z,2026-08-11T15:07:17.003928+00:00,8fcdc8a67172,ok,,,cpu,cpu,8,16384,8,1,4,1,0.594282,,110277612.31200002,9.068023681640625,-2.9887681007385254,True,True,0.0,0.0
smoke-local-crossover,20260811T150716Z,2026-08-11T15:07:17.009380+00:00,755744b4ff43,ok,,,eager-resident,cuda,,16384,8,1,4,0,0.555157,0.5221120119094849,118049488.70319566,8.471023559570312,-2.9930553436279297,True,True,0.0,0.0
smoke-local-crossover,20260811T150716Z,2026-08-11T15:07:17.009380+00:00,755744b4ff43,ok,,,eager-resident,cuda,,16384,8,1,4,1,0.55065,0.5239999890327454,119015708.70789067,8.402252197265625,-2.988767623901367,True,True,0.0,0.0
smoke-local-crossover,20260811T150716Z,2026-08-11T15:07:17.015153+00:00,7802372d81c3,ok,,,graph-resident,cuda,,16384,8,1,4,0,0.330841,0.31193599104881287,198089112.29261184,5.0482330322265625,-2.9802122116088867,True,True,0.0,0.0
smoke-local-crossover,20260811T150716Z,2026-08-11T15:07:17.015153+00:00,7802372d81c3,ok,,,graph-resident,cuda,,16384,8,1,4,1,0.33301,0.31407999992370605,196798894.92808026,5.081329345703125,-2.9759483337402344,True,True,0.0,0.0
smoke-local-crossover,20260811T150716Z,2026-08-11T15:07:17.023032+00:00,90c15ca56965,ok,,,eager-host-visible,cuda,,16384,8,1,4,0,0.720032,0.6896640062332153,91018176.96991245,10.98681640625,-2.9930553436279297,True,True,0.0,0.0
smoke-local-crossover,20260811T150716Z,2026-08-11T15:07:17.023032+00:00,90c15ca56965,ok,,,eager-host-visible,cuda,,16384,8,1,4,1,0.705877,0.6791359782218933,92843370.7288947,10.770828247070312,-2.988767623901367,True,True,0.0,0.0
smoke-local-crossover,20260811T150716Z,2026-08-11T15:07:17.029048+00:00,15ead7059037,ok,,,cpu,cpu,1,16384,8,8,4,0,2.103404,,31157114.84812238,32.09539794921875,-2.990293025970459,True,True,0.0,0.0
smoke-local-crossover,20260811T150716Z,2026-08-11T15:07:17.029048+00:00,15ead7059037,ok,,,cpu,cpu,1,16384,8,8,4,1,2.120952,,30899331.998083882,32.3631591796875,-2.9839744567871094,True,True,0.0,0.0
smoke-local-crossover,20260811T150716Z,2026-08-11T15:07:17.040299+00:00,9ac6a979f5c5,ok,,,cpu,cpu,8,16384,8,8,4,0,0.686173,,95509441.49653222,10.470169067382812,-2.990293025970459,True,True,0.0,0.0
smoke-local-crossover,20260811T150716Z,2026-08-11T15:07:17.040299+00:00,9ac6a979f5c5,ok,,,cpu,cpu,8,16384,8,8,4,1,0.701616,,93407219.90376501,10.705810546875,-2.9839744567871094,True,True,0.0,0.0
smoke-local-crossover,20260811T150716Z,2026-08-11T15:07:17.046169+00:00,243f920535f9,ok,,,eager-resident,cuda,,16384,8,8,4,0,0.553386,0.52019202709198,118427282.22253545,8.444000244140625,-2.990290641784668,True,True,0.0,0.0
smoke-local-crossover,20260811T150716Z,2026-08-11T15:07:17.046169+00:00,243f920535f9,ok,,,eager-resident,cuda,,16384,8,8,4,1,0.55229,0.5247679948806763,118662296.98165819,8.427276611328125,-2.9839749336242676,True,True,0.0,0.0
smoke-local-crossover,20260811T150716Z,2026-08-11T15:07:17.051878+00:00,3ae24b216e0b,ok,,,graph-resident,cuda,,16384,8,8,4,0,0.33352,0.3149760067462921,196497961.14176065,5.089111328125,-2.9713830947875977,True,True,0.0,0.0
smoke-local-crossover,20260811T150716Z,2026-08-11T15:07:17.051878+00:00,3ae24b216e0b,ok,,,graph-resident,cuda,,16384,8,8,4,1,0.336449,0.3168320059776306,194787322.89291987,5.1338043212890625,-2.9651026725769043,True,True,0.0,0.0
smoke-local-crossover,20260811T150716Z,2026-08-11T15:07:17.060053+00:00,4caa561ecc5f,ok,,,eager-host-visible,cuda,,16384,8,8,4,0,0.712032,0.6789439916610718,92040807.15473461,10.86474609375,-2.990290641784668,True,True,0.0,0.0
smoke-local-crossover,20260811T150716Z,2026-08-11T15:07:17.060053+00:00,4caa561ecc5f,ok,,,eager-host-visible,cuda,,16384,8,8,4,1,0.706209,0.6791359782218933,92799723.59457329,10.775894165039062,-2.9839749336242676,True,True,0.0,0.0
