source_file,run_id,hardware,provider,agent_count,state_width,action_count,observation_horizon,mode,threads,observations,wall_ms_mean,wall_ms_std,wall_ms_median,wall_ms_min,wall_ms_max,device_ms_median,compile_first_call_ms,ns_per_agent_step_median,shape_valid,action_match,max_state_abs_error,max_state_rel_error,max_budget_abs_error,execution_error_rows,wall_ms_cv
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,128,8,1,1,compiled-cpu,8.0,9,8.902217,0.21952624358547648,8.997628,8.482431,9.113226,,1697.978501,1098.34326171875,True,True,6.198883056640625e-06,5.0133430704590864e-06,0.0,0,0.024659727300005884
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,128,8,1,1,compiled-gpu-host-visible,,9,11.813163444444445,0.13130368553006305,11.814607,11.629312,11.981579,11.759231567382812,1852.379201,1442.2127685546875,True,True,6.198883056640625e-06,5.0133430704590864e-06,0.0,0,0.011115031646481893
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,128,8,1,1,compiled-gpu-resident,,9,7.839566777777778,0.09963374131384628,7.835984,7.724486,8.028162,7.777376174926758,1852.379201,956.541015625,True,True,6.198883056640625e-06,5.0133430704590864e-06,0.0,0,0.012709087649622483
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,128,8,1,64,compiled-cpu,1.0,9,1.1228325555555554,0.04636793942777462,1.127202,1.025375,1.181215,,29056.908966,137.597900390625,True,True,6.198883056640625e-06,5.0133430704590864e-06,0.0,0,0.04129550679516295
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,128,8,1,64,compiled-cpu,8.0,9,1.102858111111111,0.04435192480164884,1.103639,1.02341,1.184045,,29056.908966,134.7215576171875,True,True,6.198883056640625e-06,5.0133430704590864e-06,0.0,0,0.04021544054925163
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,128,8,1,64,compiled-gpu-host-visible,,9,0.42071122222222224,0.02858295217335754,0.415579,0.379358,0.457916,0.3645760118961334,23211.558514,50.7298583984375,True,True,6.198883056640625e-06,5.0133430704590864e-06,0.0,0,0.06793960004770172
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,128,8,1,64,compiled-gpu-resident,,9,0.3514467777777778,0.031600868436554796,0.349002,0.308317,0.415229,0.3032959997653961,23211.558514,42.602783203125,True,True,6.198883056640625e-06,5.0133430704590864e-06,0.0,0,0.08991651207152693
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,256,8,1,1,compiled-cpu,1.0,9,8.857096,0.09682414402151937,8.87428,8.680032,9.006393,,1733.869456,541.64306640625,True,True,6.437301635742188e-06,4.720264314528322e-06,0.0,0,0.010931816028811178
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,256,8,1,1,compiled-cpu,8.0,9,12.140671666666666,0.24244936368136782,12.047469,11.785713,12.423343,,1733.869456,735.3191528320312,True,True,6.437301635742188e-06,4.720264314528322e-06,0.0,0,0.019970012396186853
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,256,8,1,1,compiled-gpu-host-visible,,9,12.30573788888889,0.20820500491789576,12.222811,12.13509,12.690183,12.158432006835938,1870.70915,746.0211791992188,True,True,6.437301635742188e-06,4.720264314528322e-06,0.0,0,0.01691934338256046
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,256,8,1,1,compiled-gpu-resident,,9,7.832765333333334,0.1517102914233243,7.841887,7.625688,8.089947,7.769855976104736,1870.70915,478.63079833984375,True,True,6.437301635742188e-06,4.720264314528322e-06,0.0,0,0.01936867568056734
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,256,8,1,64,compiled-cpu,1.0,9,1.2997394444444446,0.030108741704491324,1.304556,1.231235,1.333282,,28864.778197,79.623779296875,True,True,6.437301635742188e-06,4.720264314528322e-06,0.0,0,0.02316521348427714
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,256,8,1,64,compiled-cpu,8.0,9,2.4582686666666667,0.08789759380665668,2.455093,2.344178,2.621077,,28864.778197,149.84698486328125,True,True,6.437301635742188e-06,4.720264314528322e-06,0.0,0,0.03575589397469846
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,256,8,1,64,compiled-gpu-host-visible,,9,0.41993477777777777,0.02221591822195167,0.423715,0.388632,0.453576,0.363647997379303,23696.372313,25.86151123046875,True,True,6.437301635742188e-06,4.720264314528322e-06,0.0,0,0.052903258785839236
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,256,8,1,64,compiled-gpu-resident,,9,0.37262711111111113,0.028416494714533506,0.366731,0.326621,0.425959,0.3153280019760132,23696.372313,22.38348388671875,True,True,6.437301635742188e-06,4.720264314528322e-06,0.0,0,0.07625986909487159
