target_active_sessions,repetition,deadline_ms,grouping,threshold_k,horizon_s,mean_active_sessions,event_count,fixed_window_eligible_share,local_upper_share,boundary_alignment_gap,fixed_cohort_p90,local_cohort_p90,local_cohort_max
10000,1,25,route_key,32,60.0,10136.979237585405,66597,0.0,0.0,0.0,17.0,20.0,29
10000,1,25,route_key,64,60.0,10136.979237585405,66597,0.0,0.0,0.0,17.0,20.0,29
10000,1,25,route_key,128,60.0,10136.979237585405,66597,0.0,0.0,0.0,17.0,20.0,29
10000,1,25,route_key,256,60.0,10136.979237585405,66597,0.0,0.0,0.0,17.0,20.0,29
10000,1,50,event_class,32,60.0,10136.979237585405,66597,0.28944246737841045,0.6898809255672177,0.40043845818880724,35.0,40.0,52
10000,1,50,event_class,64,60.0,10136.979237585405,66597,0.0,0.0,0.0,35.0,40.0,52
10000,1,50,event_class,128,60.0,10136.979237585405,66597,0.0,0.0,0.0,35.0,40.0,52
10000,1,50,event_class,256,60.0,10136.979237585405,66597,0.0,0.0,0.0,35.0,40.0,52
10000,1,50,pooled,32,60.0,10136.979237585405,66597,1.0,1.0,0.0,66.0,73.0,84
10000,1,50,pooled,64,60.0,10136.979237585405,66597,0.16051774103938615,0.531285193026713,0.3707674519873268,66.0,73.0,84
10000,1,50,pooled,128,60.0,10136.979237585405,66597,0.0,0.0,0.0,66.0,73.0,84
10000,1,50,pooled,256,60.0,10136.979237585405,66597,0.0,0.0,0.0,66.0,73.0,84
10000,1,50,route_key,32,60.0,10136.979237585405,66597,0.09399822814841509,0.2772647416550295,0.18326651350661444,31.0,36.0,48
10000,1,50,route_key,64,60.0,10136.979237585405,66597,0.0,0.0,0.0,31.0,36.0,48
10000,1,50,route_key,128,60.0,10136.979237585405,66597,0.0,0.0,0.0,31.0,36.0,48
10000,1,50,route_key,256,60.0,10136.979237585405,66597,0.0,0.0,0.0,31.0,36.0,48
10000,1,100,event_class,32,60.0,10136.979237585405,66597,0.9940387705151884,0.9944892412571137,0.0004504707419252796,66.0,73.0,89
10000,1,100,event_class,64,60.0,10136.979237585405,66597,0.16733486493385588,0.5071850083337087,0.33985014339985287,66.0,73.0,89
10000,1,100,event_class,128,60.0,10136.979237585405,66597,0.0,0.0,0.0,66.0,73.0,89
10000,1,100,event_class,256,60.0,10136.979237585405,66597,0.0,0.0,0.0,66.0,73.0,89
10000,1,100,pooled,32,60.0,10136.979237585405,66597,1.0,1.0,0.0,125.0,135.0,148
10000,1,100,pooled,64,60.0,10136.979237585405,66597,1.0,1.0,0.0,125.0,135.0,148
10000,1,100,pooled,128,60.0,10136.979237585405,66597,0.05917683979758848,0.30794179918014325,0.24876495938255477,125.0,135.0,148
10000,1,100,pooled,256,60.0,10136.979237585405,66597,0.0,0.0,0.0,125.0,135.0,148
10000,1,100,route_key,32,60.0,10136.979237585405,66597,0.47691337447632776,0.48958661801582654,0.01267324353949878,59.0,66.0,81
10000,1,100,route_key,64,60.0,10136.979237585405,66597,0.031818250071324536,0.15418111926963676,0.12236286919831223,59.0,66.0,81
10000,1,100,route_key,128,60.0,10136.979237585405,66597,0.0,0.0,0.0,59.0,66.0,81
10000,1,100,route_key,256,60.0,10136.979237585405,66597,0.0,0.0,0.0,59.0,66.0,81
10000,1,250,event_class,32,60.0,10136.979237585405,66597,0.9944892412571137,0.9944892412571137,0.0,155.0,167.0,196
10000,1,250,event_class,64,60.0,10136.979237585405,66597,0.9944892412571137,0.9944892412571137,0.0,155.0,167.0,196
10000,1,250,event_class,128,60.0,10136.979237585405,66597,0.8113728846644743,0.9816207937294473,0.170247909064973,155.0,167.0,196
10000,1,250,event_class,256,60.0,10136.979237585405,66597,0.0,0.0,0.0,155.0,167.0,196
10000,1,250,pooled,32,60.0,10136.979237585405,66597,1.0,1.0,0.0,298.0,313.0,338
10000,1,250,pooled,64,60.0,10136.979237585405,66597,1.0,1.0,0.0,298.0,313.0,338
10000,1,250,pooled,128,60.0,10136.979237585405,66597,1.0,1.0,0.0,298.0,313.0,338
10000,1,250,pooled,256,60.0,10136.979237585405,66597,0.9249665900866405,0.9999549529258075,0.07498836283916699,298.0,313.0,338
10000,1,250,route_key,32,60.0,10136.979237585405,66597,0.6574170007658002,0.6574170007658002,0.0,141.0,152.0,167
10000,1,250,route_key,64,60.0,10136.979237585405,66597,0.4867936994158896,0.5224859978677718,0.03569229845188221,141.0,152.0,167
10000,1,250,route_key,128,60.0,10136.979237585405,66597,0.3218913764884304,0.4611018514347493,0.13921047494631889,141.0,152.0,167
10000,1,250,route_key,256,60.0,10136.979237585405,66597,0.0,0.0,0.0,141.0,152.0,167
10000,2,10,event_class,32,60.0,9959.50773331985,63903,0.0,0.0,0.0,9.0,11.0,19
10000,2,10,event_class,64,60.0,9959.50773331985,63903,0.0,0.0,0.0,9.0,11.0,19
10000,2,10,event_class,128,60.0,9959.50773331985,63903,0.0,0.0,0.0,9.0,11.0,19
10000,2,10,event_class,256,60.0,9959.50773331985,63903,0.0,0.0,0.0,9.0,11.0,19
10000,2,10,pooled,32,60.0,9959.50773331985,63903,0.0,0.0,0.0,16.0,19.0,27
10000,2,10,pooled,64,60.0,9959.50773331985,63903,0.0,0.0,0.0,16.0,19.0,27
10000,2,10,pooled,128,60.0,9959.50773331985,63903,0.0,0.0,0.0,16.0,19.0,27
10000,2,10,pooled,256,60.0,9959.50773331985,63903,0.0,0.0,0.0,16.0,19.0,27
10000,2,10,route_key,32,60.0,9959.50773331985,63903,0.0,0.0,0.0,8.0,10.0,17
10000,2,10,route_key,64,60.0,9959.50773331985,63903,0.0,0.0,0.0,8.0,10.0,17
10000,2,10,route_key,128,60.0,9959.50773331985,63903,0.0,0.0,0.0,8.0,10.0,17
10000,2,10,route_key,256,60.0,9959.50773331985,63903,0.0,0.0,0.0,8.0,10.0,17
10000,2,25,event_class,32,60.0,9959.50773331985,63903,0.0,0.0,0.0,19.0,22.0,31
10000,2,25,event_class,64,60.0,9959.50773331985,63903,0.0,0.0,0.0,19.0,22.0,31
10000,2,25,event_class,128,60.0,9959.50773331985,63903,0.0,0.0,0.0,19.0,22.0,31
10000,2,25,event_class,256,60.0,9959.50773331985,63903,0.0,0.0,0.0,19.0,22.0,31
10000,2,25,pooled,32,60.0,9959.50773331985,63903,0.23034912288937923,0.6196892164687103,0.3893400935793311,35.0,39.0,49
10000,2,25,pooled,64,60.0,9959.50773331985,63903,0.0,0.0,0.0,35.0,39.0,49
10000,2,25,pooled,128,60.0,9959.50773331985,63903,0.0,0.0,0.0,35.0,39.0,49
10000,2,25,pooled,256,60.0,9959.50773331985,63903,0.0,0.0,0.0,35.0,39.0,49
10000,2,25,route_key,32,60.0,9959.50773331985,63903,0.0,0.0,0.0,17.0,20.0,30
10000,2,25,route_key,64,60.0,9959.50773331985,63903,0.0,0.0,0.0,17.0,20.0,30
10000,2,25,route_key,128,60.0,9959.50773331985,63903,0.0,0.0,0.0,17.0,20.0,30
10000,2,25,route_key,256,60.0,9959.50773331985,63903,0.0,0.0,0.0,17.0,20.0,30
10000,2,50,event_class,32,60.0,9959.50773331985,63903,0.20466957732813795,0.5794720122685946,0.3748024349404566,34.0,39.0,49
10000,2,50,event_class,64,60.0,9959.50773331985,63903,0.0,0.0,0.0,34.0,39.0,49
10000,2,50,event_class,128,60.0,9959.50773331985,63903,0.0,0.0,0.0,34.0,39.0,49
10000,2,50,event_class,256,60.0,9959.50773331985,63903,0.0,0.0,0.0,34.0,39.0,49
10000,2,50,pooled,32,60.0,9959.50773331985,63903,0.9985603179819413,1.0,0.0014396820180586634,64.0,70.0,83
10000,2,50,pooled,64,60.0,9959.50773331985,63903,0.10287466942084096,0.4082437444251444,0.30536907500430344,64.0,70.0,83
10000,2,50,pooled,128,60.0,9959.50773331985,63903,0.0,0.0,0.0,64.0,70.0,83
10000,2,50,pooled,256,60.0,9959.50773331985,63903,0.0,0.0,0.0,64.0,70.0,83
10000,2,50,route_key,32,60.0,9959.50773331985,63903,0.07320470087476331,0.2397696508771106,0.16656495000234728,30.0,35.0,46
10000,2,50,route_key,64,60.0,9959.50773331985,63903,0.0,0.0,0.0,30.0,35.0,46
10000,2,50,route_key,128,60.0,9959.50773331985,63903,0.0,0.0,0.0,30.0,35.0,46
10000,2,50,route_key,256,60.0,9959.50773331985,63903,0.0,0.0,0.0,30.0,35.0,46
10000,2,100,event_class,32,60.0,9959.50773331985,63903,0.9928485360624697,0.9942256232101779,0.0013770871477082336,64.0,70.0,83
10000,2,100,event_class,64,60.0,9959.50773331985,63903,0.10919675132622882,0.38171916811417306,0.27252241678794425,64.0,70.0,83
10000,2,100,event_class,128,60.0,9959.50773331985,63903,0.0,0.0,0.0,64.0,70.0,83
10000,2,100,event_class,256,60.0,9959.50773331985,63903,0.0,0.0,0.0,64.0,70.0,83
10000,2,100,pooled,32,60.0,9959.50773331985,63903,1.0,1.0,0.0,121.0,130.0,142
10000,2,100,pooled,64,60.0,9959.50773331985,63903,1.0,1.0,0.0,121.0,130.0,142
10000,2,100,pooled,128,60.0,9959.50773331985,63903,0.02470932507081045,0.166345867956121,0.14163654288531055,121.0,130.0,142
10000,2,100,pooled,256,60.0,9959.50773331985,63903,0.0,0.0,0.0,121.0,130.0,142
10000,2,100,route_key,32,60.0,9959.50773331985,63903,0.48407742985462343,0.49612694239707056,0.012049512542447127,58.0,65.0,75
10000,2,100,route_key,64,60.0,9959.50773331985,63903,0.032032924901804295,0.13495454047540803,0.10292161557360374,58.0,65.0,75
10000,2,100,route_key,128,60.0,9959.50773331985,63903,0.0,0.0,0.0,58.0,65.0,75
10000,2,100,route_key,256,60.0,9959.50773331985,63903,0.0,0.0,0.0,58.0,65.0,75
10000,2,250,event_class,32,60.0,9959.50773331985,63903,0.9942256232101779,0.9942256232101779,0.0,149.0,160.0,176
10000,2,250,event_class,64,60.0,9959.50773331985,63903,0.9942256232101779,0.9942256232101779,0.0,149.0,160.0,176
10000,2,250,event_class,128,60.0,9959.50773331985,63903,0.694771763453985,0.9574041907265699,0.26263242727258496,149.0,160.0,176
10000,2,250,event_class,256,60.0,9959.50773331985,63903,0.0,0.0,0.0,149.0,160.0,176
10000,2,250,pooled,32,60.0,9959.50773331985,63903,1.0,1.0,0.0,287.0,300.0,313
10000,2,250,pooled,64,60.0,9959.50773331985,63903,1.0,1.0,0.0,287.0,300.0,313
10000,2,250,pooled,128,60.0,9959.50773331985,63903,1.0,1.0,0.0,287.0,300.0,313
10000,2,250,pooled,256,60.0,9959.50773331985,63903,0.772185969359811,0.9929580770855828,0.22077210772577183,287.0,300.0,313
10000,2,250,route_key,32,60.0,9959.50773331985,63903,0.6645697385099291,0.6645697385099291,0.0,138.0,149.0,173
10000,2,250,route_key,64,60.0,9959.50773331985,63903,0.4870819836314414,0.5041390858019186,0.01705710217047718,138.0,149.0,173
10000,2,250,route_key,128,60.0,9959.50773331985,63903,0.2832730857706211,0.4513403126613774,0.16806722689075632,138.0,149.0,173
10000,2,250,route_key,256,60.0,9959.50773331985,63903,0.0,0.0,0.0,138.0,149.0,173
100000,0,10,event_class,32,60.0,99326.65619228076,649929,0.9938793314346644,0.9943393816863073,0.00046005025164286284,65.0,72.0,91
100000,0,10,event_class,64,60.0,99326.65619228076,649929,0.1273616041136801,0.43832941752099075,0.3109678134073106,65.0,72.0,91
100000,0,10,event_class,128,60.0,99326.65619228076,649929,0.0,0.0,0.0,65.0,72.0,91
100000,0,10,event_class,256,60.0,99326.65619228076,649929,0.0,0.0,0.0,65.0,72.0,91
100000,0,10,pooled,32,60.0,99326.65619228076,649929,1.0,1.0,0.0,123.0,133.0,159
100000,0,10,pooled,64,60.0,99326.65619228076,649929,1.0,1.0,0.0,123.0,133.0,159
100000,0,10,pooled,128,60.0,99326.65619228076,649929,0.04169993953185656,0.2190008447076527,0.17730090517579614,123.0,133.0,159
100000,0,10,pooled,256,60.0,99326.65619228076,649929,0.0,0.0,0.0,123.0,133.0,159
100000,0,10,route_key,32,60.0,99326.65619228076,649929,0.48026938327109575,0.489399611342162,0.009130228071066226,59.0,66.0,82
100000,0,10,route_key,64,60.0,99326.65619228076,649929,0.03291282586251729,0.14853776335568963,0.11562493749317235,59.0,66.0,82
100000,0,10,route_key,128,60.0,99326.65619228076,649929,0.0,0.0,0.0,59.0,66.0,82
100000,0,10,route_key,256,60.0,99326.65619228076,649929,0.0,0.0,0.0,59.0,66.0,82
100000,0,25,event_class,32,60.0,99326.65619228076,649929,0.9943393816863073,0.9943393816863073,0.0,152.0,163.0,186
100000,0,25,event_class,64,60.0,99326.65619228076,649929,0.9943393816863073,0.9943393816863073,0.0,152.0,163.0,186
100000,0,25,event_class,128,60.0,99326.65619228076,649929,0.7360480914069075,0.962692847988011,0.2266447565811035,152.0,163.0,186
100000,0,25,event_class,256,60.0,99326.65619228076,649929,0.0,0.0,0.0,152.0,163.0,186
100000,0,25,pooled,32,60.0,99326.65619228076,649929,1.0,1.0,0.0,293.0,309.0,335
100000,0,25,pooled,64,60.0,99326.65619228076,649929,1.0,1.0,0.0,293.0,309.0,335
100000,0,25,pooled,128,60.0,99326.65619228076,649929,1.0,1.0,0.0,293.0,309.0,335
100000,0,25,pooled,256,60.0,99326.65619228076,649929,0.8376453427989826,0.9908913127433919,0.1532459699444093,293.0,309.0,335
100000,0,25,route_key,32,60.0,99326.65619228076,649929,0.658013413772889,0.6587073357243637,0.0006939219514746631,140.0,151.0,173
100000,0,25,route_key,64,60.0,99326.65619228076,649929,0.4833758764418883,0.5069830704584655,0.023607194016577182,140.0,151.0,173
100000,0,25,route_key,128,60.0,99326.65619228076,649929,0.2869451893976111,0.4502584128420181,0.16331322344440702,140.0,151.0,173
100000,0,25,route_key,256,60.0,99326.65619228076,649929,0.0,0.0,0.0,140.0,151.0,173
100000,0,50,event_class,32,60.0,99326.65619228076,649929,0.9943393816863073,0.9943393816863073,0.0,295.0,312.0,348
100000,0,50,event_class,64,60.0,99326.65619228076,649929,0.9943393816863073,0.9943393816863073,0.0,295.0,312.0,348
100000,0,50,event_class,128,60.0,99326.65619228076,649929,0.9943393816863073,0.9943393816863073,0.0,295.0,312.0,348
100000,0,50,event_class,256,60.0,99326.65619228076,649929,0.771965860886343,0.9704937000810858,0.19852783919474282,295.0,312.0,348
100000,0,50,pooled,32,60.0,99326.65619228076,649929,1.0,1.0,0.0,573.0,595.0,642
100000,0,50,pooled,64,60.0,99326.65619228076,649929,1.0,1.0,0.0,573.0,595.0,642
100000,0,50,pooled,128,60.0,99326.65619228076,649929,1.0,1.0,0.0,573.0,595.0,642
100000,0,50,pooled,256,60.0,99326.65619228076,649929,1.0,1.0,0.0,573.0,595.0,642
100000,0,50,route_key,32,60.0,99326.65619228076,649929,0.6609906620569324,0.6691269354037134,0.00813627334678102,273.0,290.0,337
100000,0,50,route_key,64,60.0,99326.65619228076,649929,0.6587073357243637,0.6587073357243637,0.0,273.0,290.0,337
100000,0,50,route_key,128,60.0,99326.65619228076,649929,0.4793831326191015,0.483058918743432,0.0036757861243305046,273.0,290.0,337
100000,0,50,route_key,256,60.0,99326.65619228076,649929,0.289240824767013,0.45577286134331596,0.16653203657630294,273.0,290.0,337
100000,0,100,event_class,32,60.0,99326.65619228076,649929,0.9943393816863073,0.9943393816863073,0.0,581.0,602.0,647
100000,0,100,event_class,64,60.0,99326.65619228076,649929,0.9943393816863073,0.9943393816863073,0.0,581.0,602.0,647
100000,0,100,event_class,128,60.0,99326.65619228076,649929,0.9943393816863073,0.9943393816863073,0.0,581.0,602.0,647
100000,0,100,event_class,256,60.0,99326.65619228076,649929,0.9943393816863073,0.9943393816863073,0.0,581.0,602.0,647
100000,0,100,pooled,32,60.0,99326.65619228076,649929,1.0,1.0,0.0,1125.0,1156.0,1209
100000,0,100,pooled,64,60.0,99326.65619228076,649929,1.0,1.0,0.0,1125.0,1156.0,1209
100000,0,100,pooled,128,60.0,99326.65619228076,649929,1.0,1.0,0.0,1125.0,1156.0,1209
100000,0,100,pooled,256,60.0,99326.65619228076,649929,1.0,1.0,0.0,1125.0,1156.0,1209
100000,0,100,route_key,32,60.0,99326.65619228076,649929,0.7376313412695849,0.7512497518959763,0.013618410626391464,538.0,561.0,610
100000,0,100,route_key,64,60.0,99326.65619228076,649929,0.6591104566806528,0.6604782983987482,0.0013678417180953417,538.0,561.0,610
100000,0,100,route_key,128,60.0,99326.65619228076,649929,0.6587073357243637,0.6587073357243637,0.0,538.0,561.0,610
100000,0,100,route_key,256,60.0,99326.65619228076,649929,0.478986166181229,0.478986166181229,0.0,538.0,561.0,610
100000,0,250,event_class,32,60.0,99326.65619228076,649929,0.9943393816863073,0.9943393816863073,0.0,1432.0,1466.0,1537
100000,0,250,event_class,64,60.0,99326.65619228076,649929,0.9943393816863073,0.9943393816863073,0.0,1432.0,1466.0,1537
100000,0,250,event_class,128,60.0,99326.65619228076,649929,0.9943393816863073,0.9943393816863073,0.0,1432.0,1466.0,1537
100000,0,250,event_class,256,60.0,99326.65619228076,649929,0.9943393816863073,0.9943393816863073,0.0,1432.0,1466.0,1537
100000,0,250,pooled,32,60.0,99326.65619228076,649929,1.0,1.0,0.0,2780.0,2830.0,2884
100000,0,250,pooled,64,60.0,99326.65619228076,649929,1.0,1.0,0.0,2780.0,2830.0,2884
100000,0,250,pooled,128,60.0,99326.65619228076,649929,1.0,1.0,0.0,2780.0,2830.0,2884
100000,0,250,pooled,256,60.0,99326.65619228076,649929,1.0,1.0,0.0,2780.0,2830.0,2884
100000,0,250,route_key,32,60.0,99326.65619228076,649929,0.8369175709962166,0.8489988906480554,0.012081319651838895,1326.0,1363.0,1437
100000,0,250,route_key,64,60.0,99326.65619228076,649929,0.7520852277710335,0.7599860907883784,0.007900863017344939,1326.0,1363.0,1437
100000,0,250,route_key,128,60.0,99326.65619228076,649929,0.6615630322696787,0.6733504736671236,0.01178744139744492,1326.0,1363.0,1437
100000,0,250,route_key,256,60.0,99326.65619228076,649929,0.6587073357243637,0.6587073357243637,0.0,1326.0,1363.0,1437
100000,1,10,event_class,32,60.0,100040.42244370168,650735,0.9935964716820211,0.9941543024426226,0.0005578307606014521,65.0,72.0,91
100000,1,10,event_class,64,60.0,100040.42244370168,650735,0.12722690496131298,0.43750528248826326,0.3102783775269503,65.0,72.0,91
100000,1,10,event_class,128,60.0,100040.42244370168,650735,0.0,0.0,0.0,65.0,72.0,91
100000,1,10,event_class,256,60.0,100040.42244370168,650735,0.0,0.0,0.0,65.0,72.0,91
100000,1,10,pooled,32,60.0,100040.42244370168,650735,1.0,1.0,0.0,123.0,133.0,155
100000,1,10,pooled,64,60.0,100040.42244370168,650735,1.0,1.0,0.0,123.0,133.0,155
100000,1,10,pooled,128,60.0,100040.42244370168,650735,0.04577132012263056,0.223402767639669,0.1776314475170384,123.0,133.0,155
100000,1,10,pooled,256,60.0,100040.42244370168,650735,0.0,0.0,0.0,123.0,133.0,155
100000,1,10,route_key,32,60.0,100040.42244370168,650735,0.4822116529770183,0.4917301205559867,0.009518467578968404,59.0,66.0,85
100000,1,10,route_key,64,60.0,100040.42244370168,650735,0.037365440617148304,0.1572667829454386,0.1199013423282903,59.0,66.0,85
100000,1,10,route_key,128,60.0,100040.42244370168,650735,0.0,0.0,0.0,59.0,66.0,85
100000,1,10,route_key,256,60.0,100040.42244370168,650735,0.0,0.0,0.0,59.0,66.0,85
100000,1,25,event_class,32,60.0,100040.42244370168,650735,0.9941543024426226,0.9941543024426226,0.0,152.0,163.0,186
100000,1,25,event_class,64,60.0,100040.42244370168,650735,0.9941543024426226,0.9941543024426226,0.0,152.0,163.0,186
100000,1,25,event_class,128,60.0,100040.42244370168,650735,0.7497491298301152,0.968105296318778,0.21835616648866274,152.0,163.0,186
100000,1,25,event_class,256,60.0,100040.42244370168,650735,0.0,0.0,0.0,152.0,163.0,186
100000,1,25,pooled,32,60.0,100040.42244370168,650735,1.0,1.0,0.0,293.0,309.0,343
100000,1,25,pooled,64,60.0,100040.42244370168,650735,1.0,1.0,0.0,293.0,309.0,343
100000,1,25,pooled,128,60.0,100040.42244370168,650735,1.0,1.0,0.0,293.0,309.0,343
100000,1,25,pooled,256,60.0,100040.42244370168,650735,0.848795592675974,0.993490437735791,0.144694845059817,293.0,309.0,343
100000,1,25,route_key,32,60.0,100040.42244370168,650735,0.6607144229217731,0.660994106664003,0.0002796837422299747,140.0,152.0,181
100000,1,25,route_key,64,60.0,100040.42244370168,650735,0.48521902156791935,0.5088584446817829,0.023639423113863522,140.0,152.0,181
100000,1,25,route_key,128,60.0,100040.42244370168,650735,0.30305731211629927,0.4574166135216332,0.15435930140533394,140.0,152.0,181
100000,1,25,route_key,256,60.0,100040.42244370168,650735,0.0,0.0,0.0,140.0,152.0,181
100000,1,50,event_class,32,60.0,100040.42244370168,650735,0.9941543024426226,0.9941543024426226,0.0,294.0,311.0,352
100000,1,50,event_class,64,60.0,100040.42244370168,650735,0.9941543024426226,0.9941543024426226,0.0,294.0,311.0,352
100000,1,50,event_class,128,60.0,100040.42244370168,650735,0.9941543024426226,0.9941543024426226,0.0,294.0,311.0,352
100000,1,50,event_class,256,60.0,100040.42244370168,650735,0.7889386616671917,0.9738388130344917,0.18490015136729998,294.0,311.0,352
100000,1,50,pooled,32,60.0,100040.42244370168,650735,1.0,1.0,0.0,574.0,596.0,628
100000,1,50,pooled,64,60.0,100040.42244370168,650735,1.0,1.0,0.0,574.0,596.0,628
100000,1,50,pooled,128,60.0,100040.42244370168,650735,1.0,1.0,0.0,574.0,596.0,628
100000,1,50,pooled,256,60.0,100040.42244370168,650735,1.0,1.0,0.0,574.0,596.0,628
100000,1,50,route_key,32,60.0,100040.42244370168,650735,0.6625016327690996,0.6716036481824399,0.009102015413340325,276.0,291.0,324
100000,1,50,route_key,64,60.0,100040.42244370168,650735,0.660994106664003,0.660994106664003,0.0,276.0,291.0,324
100000,1,50,route_key,128,60.0,100040.42244370168,650735,0.4814801724204169,0.48465965408345946,0.0031794816630425493,276.0,291.0,324
100000,1,50,route_key,256,60.0,100040.42244370168,650735,0.30813772119219035,0.4606975189593306,0.15255979776714024,276.0,291.0,324
100000,1,100,event_class,32,60.0,100040.42244370168,650735,0.9941543024426226,0.9941543024426226,0.0,577.0,600.0,641
100000,1,100,event_class,64,60.0,100040.42244370168,650735,0.9941543024426226,0.9941543024426226,0.0,577.0,600.0,641
100000,1,100,event_class,128,60.0,100040.42244370168,650735,0.9941543024426226,0.9941543024426226,0.0,577.0,600.0,641
100000,1,100,event_class,256,60.0,100040.42244370168,650735,0.9941543024426226,0.9941543024426226,0.0,577.0,600.0,641
100000,1,100,pooled,32,60.0,100040.42244370168,650735,1.0,1.0,0.0,1129.0,1160.0,1207
100000,1,100,pooled,64,60.0,100040.42244370168,650735,1.0,1.0,0.0,1129.0,1160.0,1207
100000,1,100,pooled,128,60.0,100040.42244370168,650735,1.0,1.0,0.0,1129.0,1160.0,1207
100000,1,100,pooled,256,60.0,100040.42244370168,650735,1.0,1.0,0.0,1129.0,1160.0,1207
100000,1,100,route_key,32,60.0,100040.42244370168,650735,0.7404949787547926,0.7535924761999893,0.013097497445196615,542.0,564.0,615
100000,1,100,route_key,64,60.0,100040.42244370168,650735,0.661190807317879,0.6627044803184092,0.0015136730005301802,542.0,564.0,615
100000,1,100,route_key,128,60.0,100040.42244370168,650735,0.660994106664003,0.660994106664003,0.0,542.0,564.0,615
100000,1,100,route_key,256,60.0,100040.42244370168,650735,0.48088085011563847,0.48088085011563847,0.0,542.0,564.0,615
100000,1,250,event_class,32,60.0,100040.42244370168,650735,0.9941543024426226,0.9942034776060916,4.9175163469028504e-05,1421.0,1457.0,1521
100000,1,250,event_class,64,60.0,100040.42244370168,650735,0.9941543024426226,0.9941543024426226,0.0,1421.0,1457.0,1521
100000,1,250,event_class,128,60.0,100040.42244370168,650735,0.9941543024426226,0.9941543024426226,0.0,1421.0,1457.0,1521
100000,1,250,event_class,256,60.0,100040.42244370168,650735,0.9941543024426226,0.9941543024426226,0.0,1421.0,1457.0,1521
100000,1,250,pooled,32,60.0,100040.42244370168,650735,1.0,1.0,0.0,2773.0,2829.0,2889
100000,1,250,pooled,64,60.0,100040.42244370168,650735,1.0,1.0,0.0,2773.0,2829.0,2889
100000,1,250,pooled,128,60.0,100040.42244370168,650735,1.0,1.0,0.0,2773.0,2829.0,2889
100000,1,250,pooled,256,60.0,100040.42244370168,650735,1.0,1.0,0.0,2773.0,2829.0,2889
100000,1,250,route_key,32,60.0,100040.42244370168,650735,0.8390035882502094,0.851068407262557,0.012064819012347572,1334.0,1376.0,1431
100000,1,250,route_key,64,60.0,100040.42244370168,650735,0.7550385333507496,0.7626191921442677,0.0075806587935181025,1334.0,1376.0,1431
100000,1,250,route_key,128,60.0,100040.42244370168,650735,0.6633990795024088,0.675568395737128,0.012169316234719174,1334.0,1376.0,1431
100000,1,250,route_key,256,60.0,100040.42244370168,650735,0.660994106664003,0.660994106664003,0.0,1334.0,1376.0,1431
100000,2,10,event_class,32,60.0,100104.1987088466,652706,0.9936985411502269,0.9941612303242194,0.0004626891739925032,65.0,72.0,93
100000,2,10,event_class,64,60.0,100104.1987088466,652706,0.13582225381718568,0.45112041255940655,0.3152981587422209,65.0,72.0,93
100000,2,10,event_class,128,60.0,100104.1987088466,652706,0.0,0.0,0.0,65.0,72.0,93
100000,2,10,event_class,256,60.0,100104.1987088466,652706,0.0,0.0,0.0,65.0,72.0,93
100000,2,10,pooled,32,60.0,100104.1987088466,652706,1.0,1.0,0.0,123.0,133.0,157
100000,2,10,pooled,64,60.0,100104.1987088466,652706,1.0,1.0,0.0,123.0,133.0,157
100000,2,10,pooled,128,60.0,100104.1987088466,652706,0.04203270691551786,0.24389694594503497,0.2018642390295171,123.0,133.0,157
100000,2,10,pooled,256,60.0,100104.1987088466,652706,0.0,0.0,0.0,123.0,133.0,157
100000,2,10,route_key,32,60.0,100104.1987088466,652706,0.4814250213725628,0.493113285307627,0.01168826393506417,59.0,66.0,87
100000,2,10,route_key,64,60.0,100104.1987088466,652706,0.03610048015492427,0.1545443124469516,0.11844383229202733,59.0,66.0,87
100000,2,10,route_key,128,60.0,100104.1987088466,652706,0.0,0.0,0.0,59.0,66.0,87
100000,2,10,route_key,256,60.0,100104.1987088466,652706,0.0,0.0,0.0,59.0,66.0,87
100000,2,25,event_class,32,60.0,100104.1987088466,652706,0.9941612303242194,0.9941612303242194,0.0,153.0,164.0,191
100000,2,25,event_class,64,60.0,100104.1987088466,652706,0.9941612303242194,0.9941612303242194,0.0,153.0,164.0,191
100000,2,25,event_class,128,60.0,100104.1987088466,652706,0.7457645555579387,0.9705839995342467,0.22481944397630793,153.0,164.0,191
100000,2,25,event_class,256,60.0,100104.1987088466,652706,0.0,0.0,0.0,153.0,164.0,191
100000,2,25,pooled,32,60.0,100104.1987088466,652706,1.0,1.0,0.0,295.0,310.0,336
100000,2,25,pooled,64,60.0,100104.1987088466,652706,1.0,1.0,0.0,295.0,310.0,336
100000,2,25,pooled,128,60.0,100104.1987088466,652706,1.0,1.0,0.0,295.0,310.0,336
100000,2,25,pooled,256,60.0,100104.1987088466,652706,0.8579161215003386,0.9954206028441596,0.13750448134382098,295.0,310.0,336
100000,2,25,route_key,32,60.0,100104.1987088466,652706,0.6599586950326793,0.6603769537893017,0.00041825875662238055,140.0,152.0,179
100000,2,25,route_key,64,60.0,100104.1987088466,652706,0.48641348478488017,0.5122183647767907,0.025804879991910556,140.0,152.0,179
100000,2,25,route_key,128,60.0,100104.1987088466,652706,0.29736818720832964,0.4579381835006879,0.16056999629235824,140.0,152.0,179
100000,2,25,route_key,256,60.0,100104.1987088466,652706,0.0,0.0,0.0,140.0,152.0,179
100000,2,50,event_class,32,60.0,100104.1987088466,652706,0.9941612303242194,0.9941612303242194,0.0,297.0,313.0,348
