source_file,run_id,hardware,provider,agent_count,state_width,action_count,observation_horizon,mode,threads,observations,wall_ms_mean,wall_ms_std,wall_ms_median,wall_ms_min,wall_ms_max,device_ms_median,compile_first_call_ms,ns_per_agent_step_median,shape_valid,action_match,max_state_abs_error,max_state_rel_error,max_budget_abs_error,execution_error_rows,wall_ms_cv,cpu8_wall_ms_median,cpu8_wall_ms_cv,cpu8_compile_first_call_ms,best_cpu_wall_ms_median,best_cpu_wall_ms_cv,best_cpu_compile_first_call_ms,best_cpu_threads,speedup_vs_cpu8,speedup_vs_best_cpu,steady_state_saved_ms_best_cpu,extra_compile_ms_vs_best_cpu,break_even_rollouts_best_cpu,break_even_agent_steps_best_cpu,stable_under_10pct_cv,speedup_bootstrap_ci_low,speedup_bootstrap_ci_high,speedup_vs_best_cpu_bootstrap_ci_low,speedup_vs_best_cpu_bootstrap_ci_high
pilot-005-local-sub256-20260811T171204Z.csv,20260811T171204Z,NVIDIA GeForce GTX 1660 Ti,local,256,8,1,1,compiled-gpu-resident,,9,4.746107444444444,0.0985710615293747,4.692778,4.65673,4.907029,4.660895824432373,565.043534,286.4244384765625,True,True,6.437301635742188e-06,4.720264314528322e-06,0.0,0,0.020768822173370106,4.67454,0.10300915583917308,673.693716,4.58976,0.07791039060692034,673.693716,1.0,0.9961136026464497,0.978047544546109,-0.10301799999999961,0.0,,,True,0.9670396305817954,1.2206140467458884,0.93174037453282,1.0136032003084716
pilot-005-local-sub256-20260811T171204Z.csv,20260811T171204Z,NVIDIA GeForce GTX 1660 Ti,local,256,8,1,64,compiled-gpu-host-visible,,9,0.1831367777777778,0.016012024230072985,0.175365,0.172641,0.214529,0.1525440067052841,9859.352842,10.70343017578125,True,True,6.437301635742188e-06,4.720264314528322e-06,0.0,0,0.08743205173950548,0.570079,0.015184415061817422,13677.712899,0.52415,0.009113324895778435,13677.712899,1.0,3.2508140164799135,2.9889088472614262,0.348785,0.0,0.0,0.0,True,2.775647083783367,3.3191892982759614,2.540705523838914,3.0277091177897386
pilot-005-local-sub256-20260811T171204Z.csv,20260811T171204Z,NVIDIA GeForce GTX 1660 Ti,local,256,8,1,64,compiled-gpu-resident,,9,0.15703933333333334,0.0022691237295484816,0.157227,0.154304,0.161261,0.1329919993877411,9859.352842,9.59637451171875,True,True,6.437301635742188e-06,4.720264314528322e-06,0.0,0,0.01444939736678591,0.570079,0.015184415061817422,13677.712899,0.52415,0.009113324895778435,13677.712899,1.0,3.625833985256985,3.3337149471782834,0.366923,0.0,0.0,0.0,True,3.590257570174212,3.7162788924609576,3.287812382267989,3.390135625498623
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,8,8,1,1,compiled-gpu-host-visible,,9,11.988711888888888,0.21266670944546315,11.96942,11.622163,12.246799,11.910911560058594,1413.50702,23377.7734375,True,True,6.67572021484375e-06,3.699329909068183e-06,0.0,0,0.01773891235492632,7.335545,0.021889240746408162,1721.450387,7.335545,0.021889240746408162,1721.450387,8.0,0.6128571810497083,0.6128571810497083,-4.633875,0.0,,,True,0.5993136610444748,0.6246414767043516,0.5993229964513005,0.6246414767043516
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,8,8,1,1,compiled-gpu-resident,,9,7.821763333333333,0.06985727545324133,7.801773,7.729512,7.939328,7.753727912902832,1413.50702,15237.837890625,True,True,6.67572021484375e-06,3.699329909068183e-06,0.0,0,0.008931141543945292,7.335545,0.021889240746408162,1721.450387,7.335545,0.021889240746408162,1721.450387,8.0,0.9402407632213857,0.9402407632213857,-0.4662280000000001,0.0,,,True,0.9274018982855867,0.9581539037155553,0.9274750681362208,0.955803913935827
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,8,8,1,64,compiled-gpu-host-visible,,9,0.38379688888888885,0.043688040429974775,0.369165,0.345998,0.474903,0.3296320140361786,21864.876855,721.025390625,True,True,6.67572021484375e-06,3.699329909068183e-06,0.0,0,0.11383114791903039,0.964006,0.05276874527055551,28770.678548,0.962195,0.04745220708809507,28770.678548,1.0,2.6113147237685044,2.606409058280173,0.59303,0.0,0.0,0.0,False,2.2781610357617232,2.7762966282065644,2.2352754631651033,2.7868687129149725
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,8,8,1,64,compiled-gpu-resident,,9,0.3695007777777778,0.03153642151853069,0.36789,0.305567,0.405335,0.313728004693985,21864.876855,718.53515625,True,True,6.67572021484375e-06,3.699329909068183e-06,0.0,0,0.08534872837939485,0.964006,0.05276874527055551,28770.678548,0.962195,0.04745220708809507,28770.678548,1.0,2.620364782951426,2.6154421158498464,0.5943050000000001,0.0,0.0,0.0,True,2.3386333071125884,2.7705085712049993,2.365273654209399,2.7816005544594304
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,16,8,1,1,compiled-gpu-host-visible,,9,11.973427555555554,0.11302576643194191,11.987271,11.818024,12.136047,11.927328109741213,2181.498048,11706.3193359375,True,True,3.933906555175781e-06,3.540320903994143e-06,0.0,0,0.009439716898733734,8.092866,0.010876746710477073,27104.390687,8.092866,0.010876746710477073,27104.390687,8.0,0.6751216352746177,0.6751216352746177,-3.894404999999999,0.0,,,True,0.6686783247798265,0.6853055211466699,0.6686783247798265,0.6853055211466699
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,16,8,1,1,compiled-gpu-resident,,9,7.691596,0.09123000228954284,7.684051,7.559432,7.877511,7.631103992462158,2181.498048,7503.9560546875,True,True,3.933906555175781e-06,3.540320903994143e-06,0.0,0,0.011860997677145659,8.092866,0.010876746710477073,27104.390687,8.092866,0.010876746710477073,27104.390687,8.0,1.0532030565648252,1.0532030565648252,0.4088150000000006,0.0,0.0,0.0,True,1.0430480972644753,1.0642739809832014,1.0427038283332535,1.0642739809832014
pilot-006-modal-l4-sub256-20260811T171244Z.csv,20260811T171244Z,NVIDIA L4,modal,16,8,1,64,compiled-gpu-host-visible,,9,0.43368388888888887,0.024272182938728657,0.430327,0.388315,0.46381,0.3808960020542145,21265.257878,420.2412109375,True,True,3.933906555175781e-06,3.540320903994143e-06,0.0,0,0.05596745362368595,0.966619,0.06672256502737489,28886.696676,0.966619,0.06672256502737489,28886.696676,8.0,2.246242973366765,2.246242973366765,0.536292,0.0,0.0,0.0,True,2.0137941611844017,2.3560574501524307,2.023263361140101,2.3600544461643707
