source_file,source_row,session_id,benchmark,harness,models,span_count,session_start,session_end,session_duration_s,tool_call_spans,tool_call_count,unique_tool_count,route_count,dominant_route_share,route_concentration,effective_route_count,route_entropy_bits,peak_recorded_span_concurrency,overlapping_span_starts,invalid_json_fields,nonpositive_duration_spans,failed_status_spans,total_input_tokens,total_output_tokens
0025.parquet,10,0b5e2a9b0887_ca4c522b,tau2_retail,claude_code,Azure/gpt-4.1,7,2026-04-20T13:52:48.986263+00:00,2026-04-20T13:56:09.010669+00:00,200.024406,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,5462,280
0025.parquet,11,0b5e2a9b0887_cb3959e3,tau2_retail,claude_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,6,2026-04-20T13:49:03.879241+00:00,2026-04-20T13:52:23.521542+00:00,199.642301,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,6224,363
0025.parquet,12,0b5e2a9b0887_d37831b0,tau2_retail,claude_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,6,2026-04-15T11:13:27.623584+00:00,2026-04-15T11:14:55.304819+00:00,87.681235,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,4298,165
0025.parquet,13,0b5e2a9b0887_eb049298,tau2_retail,claude_code,Azure/gpt-4.1,6,2026-04-20T13:55:21.395214+00:00,2026-04-20T13:58:42.741670+00:00,201.346456,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,5068,214
0025.parquet,14,0b5e2a9b0887_f0c4dd75,tau2_retail,claude_code,Azure/gpt-4.1,6,2026-04-20T13:55:09.538575+00:00,2026-04-20T13:57:43.849349+00:00,154.310774,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,4730,163
0025.parquet,15,0b5e2a9b0887_f1aadd1b,tau2_retail,claude_code,Azure/gpt-4.1,10,2026-04-20T13:53:02.948702+00:00,2026-04-20T13:57:53.051049+00:00,290.102347,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,12891,318
0025.parquet,16,0b5e2a9b0887_f634df3f,tau2_retail,claude_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,6,2026-04-15T11:13:45.883845+00:00,2026-04-15T11:15:29.160024+00:00,103.276179,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,6482,256
0025.parquet,17,0b5e2a9b0887_f6a71807,tau2_retail,claude_code,Azure/gpt-4.1,7,2026-04-20T13:54:14.382541+00:00,2026-04-20T13:57:39.909543+00:00,205.527002,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,9521,251
0025.parquet,18,0b5e2a9b0887_fc7109dc,tau2_retail,claude_code,openai/Azure/gpt-4.1|Azure/gpt-4.1,6,2026-04-15T11:13:26.858008+00:00,2026-04-15T11:15:34.972404+00:00,128.114396,0,0,0,1,1.0,1.0,1.0,-0.0,1,0,0,0,0,5958,518
0025.parquet,20,5b9274b3192a_00ab38c6,tau2_retail,claude_code,aws/claude-opus-4-5,11,2026-01-28T14:50:12.777908+00:00,2026-01-28T14:51:13.190151+00:00,60.412243,10,10,6,7,0.45454545454545453,0.256198347107438,3.9032258064516134,2.40400975732486,1,0,0,0,0,287096,2198
0025.parquet,21,5b9274b3192a_03b2d919,tau2_retail,claude_code,aws/claude-opus-4-5,14,2026-01-28T14:38:48.781908+00:00,2026-01-28T14:39:55.875230+00:00,67.093322,13,13,6,7,0.35714285714285715,0.20408163265306123,4.8999999999999995,2.5495234595978316,1,0,0,0,0,378166,2247
0025.parquet,22,5b9274b3192a_0461f4a2,tau2_retail,claude_code,aws/claude-opus-4-5,13,2026-01-28T14:38:55.108552+00:00,2026-01-28T14:40:02.302403+00:00,67.193851,12,12,6,7,0.38461538461538464,0.23076923076923078,4.333333333333333,2.4416298737872246,1,0,0,0,0,341449,1659
0025.parquet,23,5b9274b3192a_051fb9e2,tau2_retail,claude_code,aws/claude-opus-4-5,12,2026-01-28T14:45:03.110702+00:00,2026-01-28T14:45:58.517005+00:00,55.406303,11,11,6,7,0.4166666666666667,0.23611111111111113,4.235294117647059,2.4508257945180882,1,0,0,0,0,312729,1985
0025.parquet,24,5b9274b3192a_0581f6bb,tau2_retail,claude_code,aws/claude-opus-4-5,14,2026-01-28T14:41:52.405261+00:00,2026-01-28T14:43:00.499194+00:00,68.093933,14,14,7,7,0.42857142857142855,0.24489795918367344,4.083333333333334,2.41379956460568,1,0,0,0,0,368412,2032
0025.parquet,25,5b9274b3192a_06442621,tau2_retail,claude_code,aws/claude-opus-4-5,10,2026-01-28T14:50:20.006262+00:00,2026-01-28T14:51:08.688566+00:00,48.682304,9,9,5,6,0.5,0.3,3.3333333333333335,2.1609640474436813,1,0,0,1,1,225289,1121
0025.parquet,26,5b9274b3192a_08a8277e,tau2_retail,claude_code,aws/claude-opus-4-5,13,2026-01-28T14:46:22.275845+00:00,2026-01-28T14:47:26.960297+00:00,64.684452,12,12,6,7,0.38461538461538464,0.23076923076923078,4.333333333333333,2.4416298737872246,1,0,0,0,0,343470,1587
0025.parquet,27,5b9274b3192a_09109d4c,tau2_retail,claude_code,aws/claude-opus-4-5,12,2026-01-28T14:41:48.158784+00:00,2026-01-28T14:42:49.429910+00:00,61.271126,11,11,5,6,0.4166666666666667,0.2638888888888889,3.789473684210526,2.221251836004466,1,0,0,0,0,311683,1599
0025.parquet,28,5b9274b3192a_09d60c90,tau2_retail,claude_code,aws/claude-opus-4-5,13,2026-01-28T14:46:01.971942+00:00,2026-01-28T14:47:04.743826+00:00,62.771884,12,12,5,6,0.46153846153846156,0.2781065088757397,3.5957446808510634,2.199687794731328,1,0,0,0,0,335460,1650
0025.parquet,29,5b9274b3192a_0b3672dd,tau2_retail,claude_code,aws/claude-opus-4-5,14,2026-01-28T14:49:20.301288+00:00,2026-01-28T14:50:31.629830+00:00,71.328542,13,13,6,7,0.5,0.29591836734693877,3.3793103448275863,2.260820318171659,1,0,0,0,0,327107,2386
0025.parquet,30,5b9274b3192a_0cccdaa4,tau2_retail,claude_code,aws/claude-opus-4-5,14,2026-01-28T14:36:23.705907+00:00,2026-01-28T14:37:28.449801+00:00,64.743894,13,13,5,6,0.42857142857142855,0.2857142857142857,3.5,2.1280852788913944,1,0,0,0,0,367113,1776
0025.parquet,31,5b9274b3192a_0e9cb824,tau2_retail,claude_code,aws/claude-opus-4-5,12,2026-01-28T14:38:13.039747+00:00,2026-01-28T14:39:19.028667+00:00,65.98892,11,11,5,6,0.5,0.3055555555555556,3.2727272727272725,2.1258145836939115,1,0,0,1,1,279661,1666
0025.parquet,32,5b9274b3192a_1422a2bc,tau2_retail,claude_code,aws/claude-opus-4-5,15,2026-01-28T14:42:00.036344+00:00,2026-01-28T14:43:15.749959+00:00,75.713615,14,14,7,8,0.3333333333333333,0.19111111111111112,5.232558139534883,2.682588730501833,1,0,0,1,1,375449,2030
0025.parquet,33,5b9274b3192a_160022d9,tau2_retail,claude_code,aws/claude-opus-4-5,18,2026-01-28T14:40:03.600971+00:00,2026-01-28T14:41:34.546575+00:00,90.945604,17,17,7,8,0.2777777777777778,0.17901234567901236,5.586206896551723,2.7052290027422967,1,0,0,0,0,499594,2660
0025.parquet,34,5b9274b3192a_1a7ce248,tau2_retail,claude_code,aws/claude-opus-4-5,7,2026-01-28T14:49:33.435463+00:00,2026-01-28T14:50:08.443182+00:00,35.007719,6,6,4,5,0.42857142857142855,0.26530612244897955,3.7692307692307696,2.128085278891394,1,0,0,0,0,173435,1045
0025.parquet,35,5b9274b3192a_1aa64744,tau2_retail,claude_code,aws/claude-opus-4-5,12,2026-01-28T14:48:07.703894+00:00,2026-01-28T14:49:13.280668+00:00,65.576774,11,11,6,7,0.4166666666666667,0.23611111111111113,4.235294117647059,2.4508257945180882,1,0,0,0,0,313959,1618
0025.parquet,36,5b9274b3192a_1cf1769c,tau2_retail,claude_code,aws/claude-opus-4-5,18,2026-01-28T14:43:39.541713+00:00,2026-01-28T14:45:16.458401+00:00,96.916688,18,18,7,7,0.3888888888888889,0.25308641975308643,3.951219512195122,2.3220847276178658,1,0,0,0,0,498910,2921
0025.parquet,37,5b9274b3192a_21fb96a4,tau2_retail,claude_code,aws/claude-opus-4-5,12,2026-01-28T14:43:59.126014+00:00,2026-01-28T14:44:56.030591+00:00,56.904577,11,11,5,6,0.4166666666666667,0.2638888888888889,3.789473684210526,2.221251836004466,1,0,0,0,0,308568,1589
0025.parquet,38,5b9274b3192a_231e2cc4,tau2_retail,claude_code,aws/claude-opus-4-5,7,2026-01-28T14:43:56.363990+00:00,2026-01-28T14:44:30.612869+00:00,34.248879,6,6,4,5,0.42857142857142855,0.26530612244897955,3.7692307692307696,2.128085278891394,1,0,0,1,1,148262,854
0025.parquet,39,5b9274b3192a_2620c9d8,tau2_retail,claude_code,aws/claude-opus-4-5,16,2026-01-28T14:45:52.169504+00:00,2026-01-28T14:47:11.490922+00:00,79.321418,15,15,6,7,0.375,0.2578125,3.878787878787879,2.3050365325772657,1,0,0,0,0,438479,2348
0025.parquet,40,5b9274b3192a_2790d81a,tau2_retail,claude_code,aws/claude-opus-4-5,20,2026-01-28T14:50:30.716158+00:00,2026-01-28T14:52:16.387386+00:00,105.671228,20,20,8,8,0.35,0.21999999999999997,4.545454545454546,2.521127473337187,1,0,0,0,0,564151,3108
0025.parquet,41,5b9274b3192a_28fbef59,tau2_retail,claude_code,aws/claude-opus-4-5,10,2026-01-28T14:50:20.006262+00:00,2026-01-28T14:51:08.688566+00:00,48.682304,9,9,5,6,0.5,0.3,3.3333333333333335,2.1609640474436813,1,0,0,1,1,225289,1121
0025.parquet,42,5b9274b3192a_2953b25e,tau2_retail,claude_code,aws/claude-opus-4-5,9,2026-01-28T14:38:37.394314+00:00,2026-01-28T14:39:16.928437+00:00,39.534123,8,8,4,5,0.5555555555555556,0.3580246913580247,2.7931034482758617,1.879964948727111,1,0,0,0,0,225733,1322
0025.parquet,43,5b9274b3192a_2be573af,tau2_retail,claude_code,aws/claude-opus-4-5,14,2026-01-28T14:48:26.117861+00:00,2026-01-28T14:49:38.953504+00:00,72.835643,13,13,5,6,0.35714285714285715,0.24489795918367346,4.083333333333333,2.263809173883546,1,0,0,1,1,338625,1645
0025.parquet,44,5b9274b3192a_2bed57de,tau2_retail,claude_code,aws/claude-opus-4-5,14,2026-01-28T14:49:41.609508+00:00,2026-01-28T14:50:47.381654+00:00,65.772146,13,13,6,7,0.42857142857142855,0.2551020408163265,3.920000000000001,2.359879028736861,1,0,0,0,0,364856,1862
0025.parquet,45,5b9274b3192a_2cdd60dc,tau2_retail,claude_code,aws/claude-opus-4-5,11,2026-01-28T14:45:57.822552+00:00,2026-01-28T14:46:54.061289+00:00,56.238737,10,10,5,6,0.36363636363636365,0.23966942148760328,4.172413793103448,2.2998963911678914,1,0,0,1,1,253151,1320
0026.parquet,0,5b9274b3192a_2d951a66,tau2_retail,claude_code,aws/claude-opus-4-5,15,2026-01-28T14:38:12.046053+00:00,2026-01-28T14:39:35.449668+00:00,83.403615,14,14,7,8,0.3333333333333333,0.20888888888888887,4.787234042553192,2.5995812306460646,1,0,0,0,0,404625,2076
0026.parquet,1,5b9274b3192a_2e3ca9ba,tau2_retail,claude_code,aws/claude-opus-4-5,19,2026-01-28T14:41:08.021291+00:00,2026-01-28T14:42:47.719208+00:00,99.697917,18,18,7,8,0.42105263157894735,0.23545706371191133,4.247058823529413,2.5239860659612976,1,0,0,1,1,485301,2828
0026.parquet,2,5b9274b3192a_31b5ee09,tau2_retail,claude_code,aws/claude-opus-4-5,17,2026-01-28T14:39:19.954851+00:00,2026-01-28T14:40:53.272032+00:00,93.317181,16,16,7,8,0.23529411764705882,0.16955017301038064,5.897959183673469,2.7489400470054295,1,0,0,0,0,474655,2779
0026.parquet,3,5b9274b3192a_338c9d10,tau2_retail,claude_code,aws/claude-opus-4-5,15,2026-01-28T14:45:50.421073+00:00,2026-01-28T14:46:59.015051+00:00,68.593978,15,15,7,7,0.3333333333333333,0.21777777777777776,4.591836734693878,2.4662478973127313,1,0,0,0,0,405603,2344
0026.parquet,4,5b9274b3192a_364b0834,tau2_retail,claude_code,aws/claude-opus-4-5,10,2026-01-28T14:42:32.936008+00:00,2026-01-28T14:43:27.257863+00:00,54.321855,10,10,4,4,0.6,0.42,2.380952380952381,1.5709505944546687,1,0,0,0,0,253671,1402
0026.parquet,5,5b9274b3192a_38c7b35b,tau2_retail,claude_code,aws/claude-opus-4-5,11,2026-01-28T14:50:12.777908+00:00,2026-01-28T14:51:13.190151+00:00,60.412243,10,10,6,7,0.45454545454545453,0.256198347107438,3.9032258064516134,2.40400975732486,1,0,0,0,0,287096,2198
0026.parquet,6,5b9274b3192a_3bb1bd73,tau2_retail,claude_code,aws/claude-opus-4-5,16,2026-01-28T14:41:07.606345+00:00,2026-01-28T14:42:27.926172+00:00,80.319827,15,15,6,7,0.3125,0.203125,4.923076923076923,2.524397470347699,1,0,0,0,0,435813,2293
0026.parquet,7,5b9274b3192a_3c58ae15,tau2_retail,claude_code,aws/claude-opus-4-5,14,2026-01-28T14:44:32.959455+00:00,2026-01-28T14:45:43.461829+00:00,70.502374,13,13,5,6,0.5,0.3163265306122449,3.161290322580645,2.064042639445697,1,0,0,0,0,361362,1644
0026.parquet,8,5b9274b3192a_41e831fc,tau2_retail,claude_code,aws/claude-opus-4-5,14,2026-01-28T14:37:39.264425+00:00,2026-01-28T14:38:54.308772+00:00,75.044347,13,13,6,7,0.5,0.29591836734693877,3.3793103448275863,2.260820318171659,1,0,0,1,1,341659,2144
0026.parquet,9,5b9274b3192a_43c6c019,tau2_retail,claude_code,aws/claude-opus-4-5,13,2026-01-28T14:46:01.971942+00:00,2026-01-28T14:47:04.743826+00:00,62.771884,12,12,5,6,0.46153846153846156,0.2781065088757397,3.5957446808510634,2.199687794731328,1,0,0,0,0,335460,1650
0026.parquet,10,5b9274b3192a_442ce295,tau2_retail,claude_code,aws/claude-opus-4-5,15,2026-01-28T14:38:12.046053+00:00,2026-01-28T14:39:35.449668+00:00,83.403615,14,14,7,8,0.3333333333333333,0.20888888888888887,4.787234042553192,2.5995812306460646,1,0,0,0,0,404625,2076
0026.parquet,11,5b9274b3192a_455143d9,tau2_retail,claude_code,aws/claude-opus-4-5,12,2026-01-28T14:40:53.824571+00:00,2026-01-28T14:41:50.343924+00:00,56.519353,11,11,6,7,0.4166666666666667,0.23611111111111113,4.235294117647059,2.4508257945180882,1,0,0,0,0,313106,1757
0026.parquet,12,5b9274b3192a_49c88adb,tau2_retail,claude_code,aws/claude-opus-4-5,16,2026-01-28T14:45:40.583997+00:00,2026-01-28T14:47:02.451958+00:00,81.867961,15,15,6,7,0.4375,0.2578125,3.878787878787879,2.349601752714581,1,0,0,0,0,425010,2315
0026.parquet,13,5b9274b3192a_4a07d0d6,tau2_retail,claude_code,aws/claude-opus-4-5,13,2026-01-28T14:49:43.009088+00:00,2026-01-28T14:50:44.406380+00:00,61.397292,12,12,5,6,0.3076923076923077,0.2307692307692308,4.333333333333332,2.3158243335257076,1,0,0,0,0,338560,1495
0026.parquet,14,5b9274b3192a_4a5adefc,tau2_retail,claude_code,aws/claude-opus-4-5,12,2026-01-28T14:43:07.891654+00:00,2026-01-28T14:44:01.622902+00:00,53.731248,11,11,8,9,0.25,0.1388888888888889,7.199999999999999,3.0220552088742005,1,0,0,0,0,321803,1977
0026.parquet,15,5b9274b3192a_4d70bba4,tau2_retail,claude_code,aws/claude-opus-4-5,20,2026-01-28T14:50:30.716158+00:00,2026-01-28T14:52:16.387386+00:00,105.671228,20,20,8,8,0.35,0.21999999999999997,4.545454545454546,2.521127473337187,1,0,0,0,0,564151,3108
0026.parquet,16,5b9274b3192a_4da0fc3e,tau2_retail,claude_code,aws/claude-opus-4-5,14,2026-01-28T14:49:41.609508+00:00,2026-01-28T14:50:47.381654+00:00,65.772146,13,13,6,7,0.42857142857142855,0.2551020408163265,3.920000000000001,2.359879028736861,1,0,0,0,0,364856,1862
0026.parquet,17,5b9274b3192a_5294f42f,tau2_retail,claude_code,aws/claude-opus-4-5,11,2026-01-28T14:45:31.774275+00:00,2026-01-28T14:46:23.892328+00:00,52.118053,10,10,6,7,0.36363636363636365,0.2066115702479339,4.84,2.550340709546388,1,0,0,0,0,283468,1246
0026.parquet,18,5b9274b3192a_5416ec7c,tau2_retail,claude_code,aws/claude-opus-4-5,19,2026-01-28T14:50:08.793403+00:00,2026-01-28T14:51:53.665936+00:00,104.872533,19,19,6,6,0.5263157894736842,0.3573407202216066,2.798449612403101,1.8885105964272466,1,0,0,0,0,506240,2588
0026.parquet,19,5b9274b3192a_54cba8e6,tau2_retail,claude_code,aws/claude-opus-4-5,13,2026-01-28T14:47:33.680342+00:00,2026-01-28T14:48:43.484607+00:00,69.804265,13,13,7,7,0.46153846153846156,0.26627218934911245,3.755555555555555,2.353533948577482,1,0,0,0,0,342160,2205
0026.parquet,20,5b9274b3192a_55e1045b,tau2_retail,claude_code,aws/claude-opus-4-5,11,2026-01-28T14:38:28.788480+00:00,2026-01-28T14:39:21.733887+00:00,52.945407,10,10,5,6,0.45454545454545453,0.2727272727272727,3.666666666666667,2.222191575506678,1,0,0,1,1,252426,1279
0026.parquet,21,5b9274b3192a_56a29ac3,tau2_retail,claude_code,aws/claude-opus-4-5,13,2026-01-28T14:50:56.348119+00:00,2026-01-28T14:52:09.549424+00:00,73.201305,12,12,6,7,0.38461538461538464,0.21893491124260356,4.5675675675675675,2.4996981431844145,1,0,0,0,0,334366,1908
0026.parquet,22,5b9274b3192a_56c00bed,tau2_retail,claude_code,aws/claude-opus-4-5,11,2026-01-28T14:38:43.516723+00:00,2026-01-28T14:39:31.534429+00:00,48.017706,10,10,6,7,0.36363636363636365,0.2066115702479339,4.84,2.550340709546388,1,0,0,0,0,289555,1527
0026.parquet,23,5b9274b3192a_5a024f55,tau2_retail,claude_code,aws/claude-opus-4-5,13,2026-01-28T14:40:26.607135+00:00,2026-01-28T14:41:36.065066+00:00,69.457931,13,13,7,7,0.46153846153846156,0.26627218934911245,3.755555555555555,2.353533948577482,1,0,0,0,0,346000,2629
0026.parquet,24,5b9274b3192a_5ebcbf2e,tau2_retail,claude_code,aws/claude-opus-4-5,15,2026-01-28T14:42:00.036344+00:00,2026-01-28T14:43:15.749959+00:00,75.713615,14,14,7,8,0.3333333333333333,0.19111111111111112,5.232558139534883,2.682588730501833,1,0,0,1,1,375449,2030
0026.parquet,25,5b9274b3192a_626dda11,tau2_retail,claude_code,aws/claude-opus-4-5,14,2026-01-28T14:41:52.405261+00:00,2026-01-28T14:43:00.499194+00:00,68.093933,14,14,7,7,0.42857142857142855,0.24489795918367344,4.083333333333334,2.41379956460568,1,0,0,0,0,368412,2032
0026.parquet,26,5b9274b3192a_63e1eac7,tau2_retail,claude_code,aws/claude-opus-4-5,20,2026-01-28T14:48:09.837521+00:00,2026-01-28T14:49:54.550994+00:00,104.713473,20,20,8,8,0.4,0.23000000000000004,4.347826086956521,2.5219280948873624,1,0,0,0,0,551033,2994
0026.parquet,27,5b9274b3192a_64a0b6de,tau2_retail,claude_code,aws/claude-opus-4-5,9,2026-01-28T14:35:44.616123+00:00,2026-01-28T14:36:25.546095+00:00,40.929972,8,8,6,7,0.3333333333333333,0.18518518518518517,5.4,2.6416041678685938,1,0,0,1,1,203981,1056
0026.parquet,28,5b9274b3192a_66870442,tau2_retail,claude_code,aws/claude-opus-4-5,11,2026-01-28T14:47:00.469801+00:00,2026-01-28T14:47:50.717463+00:00,50.247662,10,10,5,6,0.36363636363636365,0.23966942148760328,4.172413793103448,2.2998963911678914,1,0,0,1,1,255673,1400
0026.parquet,29,5b9274b3192a_691b1c32,tau2_retail,claude_code,aws/claude-opus-4-5,15,2026-01-28T14:38:03.502350+00:00,2026-01-28T14:39:11.356205+00:00,67.853855,14,14,6,7,0.3333333333333333,0.24444444444444444,4.090909090909091,2.358938532350277,1,0,0,0,0,400969,1975
0026.parquet,30,5b9274b3192a_69608e97,tau2_retail,claude_code,aws/claude-opus-4-5,20,2026-01-28T14:48:09.837521+00:00,2026-01-28T14:49:54.550994+00:00,104.713473,20,20,8,8,0.4,0.23000000000000004,4.347826086956521,2.5219280948873624,1,0,0,0,0,551033,2994
0026.parquet,31,5b9274b3192a_6a3f1aea,tau2_retail,claude_code,aws/claude-opus-4-5,12,2026-01-28T14:35:55.605551+00:00,2026-01-28T14:36:56.376760+00:00,60.771209,11,11,6,7,0.4166666666666667,0.23611111111111113,4.235294117647059,2.4508257945180882,1,0,0,0,0,316205,1664
0026.parquet,32,5b9274b3192a_6efd5931,tau2_retail,claude_code,aws/claude-opus-4-5,16,2026-01-28T14:41:07.606345+00:00,2026-01-28T14:42:27.926172+00:00,80.319827,15,15,6,7,0.3125,0.203125,4.923076923076923,2.524397470347699,1,0,0,0,0,435813,2293
0026.parquet,33,5b9274b3192a_6fc159f3,tau2_retail,claude_code,aws/claude-opus-4-5,13,2026-01-28T14:47:33.680342+00:00,2026-01-28T14:48:43.484607+00:00,69.804265,13,13,7,7,0.46153846153846156,0.26627218934911245,3.755555555555555,2.353533948577482,1,0,0,0,0,342160,2205
0026.parquet,34,5b9274b3192a_7286d740,tau2_retail,claude_code,aws/claude-opus-4-5,10,2026-01-28T14:45:59.287798+00:00,2026-01-28T14:46:41.675351+00:00,42.387553,9,9,5,6,0.3,0.22,4.545454545454546,2.3709505944546687,1,0,0,1,1,228082,1251
0026.parquet,35,5b9274b3192a_748e4af6,tau2_retail,claude_code,aws/claude-opus-4-5,9,2026-01-28T14:45:22.136363+00:00,2026-01-28T14:46:01.712577+00:00,39.576214,8,8,6,7,0.3333333333333333,0.18518518518518517,5.4,2.6416041678685938,1,0,0,0,0,230937,1083
0026.parquet,36,5b9274b3192a_7c8af5a9,tau2_retail,claude_code,aws/claude-opus-4-5,9,2026-01-28T14:39:11.600974+00:00,2026-01-28T14:39:57.571710+00:00,45.970736,8,8,5,6,0.4444444444444444,0.25925925925925924,3.857142857142857,2.2810361125534233,1,0,0,1,1,199128,1036
0026.parquet,37,5b9274b3192a_7dcd01cc,tau2_retail,claude_code,aws/claude-opus-4-5,7,2026-01-28T14:43:56.363990+00:00,2026-01-28T14:44:30.612869+00:00,34.248879,6,6,4,5,0.42857142857142855,0.26530612244897955,3.7692307692307696,2.128085278891394,1,0,0,1,1,148262,854
0026.parquet,38,5b9274b3192a_7eaad9a9,tau2_retail,claude_code,aws/claude-opus-4-5,12,2026-01-28T14:35:55.605551+00:00,2026-01-28T14:36:56.376760+00:00,60.771209,11,11,6,7,0.4166666666666667,0.23611111111111113,4.235294117647059,2.4508257945180882,1,0,0,0,0,316205,1664
0026.parquet,39,5b9274b3192a_7ee39407,tau2_retail,claude_code,aws/claude-opus-4-5,19,2026-01-28T14:46:10.247425+00:00,2026-01-28T14:47:41.329271+00:00,91.081846,18,18,6,7,0.3684210526315789,0.24099722991689748,4.149425287356323,2.3523479118118216,1,0,0,0,0,515229,2610
0026.parquet,40,5b9274b3192a_8004e560,tau2_retail,claude_code,aws/claude-opus-4-5,12,2026-01-28T14:48:07.703894+00:00,2026-01-28T14:49:13.280668+00:00,65.576774,11,11,6,7,0.4166666666666667,0.23611111111111113,4.235294117647059,2.4508257945180882,1,0,0,0,0,313959,1618
0026.parquet,41,5b9274b3192a_824a688d,tau2_retail,claude_code,aws/claude-opus-4-5,12,2026-01-28T14:38:08.072044+00:00,2026-01-28T14:39:01.085140+00:00,53.013096,11,11,6,7,0.25,0.18055555555555555,5.538461538461538,2.6258145836939115,1,0,0,1,1,287457,1750
0026.parquet,42,5b9274b3192a_8276d958,tau2_retail,claude_code,aws/claude-opus-4-5,11,2026-01-28T14:38:43.516723+00:00,2026-01-28T14:39:31.534429+00:00,48.017706,10,10,6,7,0.36363636363636365,0.2066115702479339,4.84,2.550340709546388,1,0,0,0,0,289555,1527
0026.parquet,43,5b9274b3192a_851b502d,tau2_retail,claude_code,aws/claude-opus-4-5,13,2026-01-28T14:38:55.108552+00:00,2026-01-28T14:40:02.302403+00:00,67.193851,12,12,6,7,0.38461538461538464,0.23076923076923078,4.333333333333333,2.4416298737872246,1,0,0,0,0,341449,1659
0026.parquet,44,5b9274b3192a_87db6b5c,tau2_retail,claude_code,aws/claude-opus-4-5,14,2026-01-28T14:49:02.614158+00:00,2026-01-28T14:50:22.370166+00:00,79.756008,13,13,6,7,0.5,0.29591836734693877,3.3793103448275863,2.260820318171659,1,0,0,0,0,348662,2224
0027.parquet,0,5b9274b3192a_88a6fab1,tau2_retail,claude_code,aws/claude-opus-4-5,19,2026-01-28T14:50:08.793403+00:00,2026-01-28T14:51:53.665936+00:00,104.872533,19,19,6,6,0.5263157894736842,0.3573407202216066,2.798449612403101,1.8885105964272466,1,0,0,0,0,506240,2588
0027.parquet,1,5b9274b3192a_88a9655e,tau2_retail,claude_code,aws/claude-opus-4-5,11,2026-01-28T14:45:57.822552+00:00,2026-01-28T14:46:54.061289+00:00,56.238737,10,10,5,6,0.36363636363636365,0.23966942148760328,4.172413793103448,2.2998963911678914,1,0,0,1,1,253151,1320
0027.parquet,2,5b9274b3192a_89150040,tau2_retail,claude_code,aws/claude-opus-4-5,11,2026-01-28T14:45:31.774275+00:00,2026-01-28T14:46:23.892328+00:00,52.118053,10,10,6,7,0.36363636363636365,0.2066115702479339,4.84,2.550340709546388,1,0,0,0,0,283468,1246
0027.parquet,3,5b9274b3192a_8f54a9f1,tau2_retail,claude_code,aws/claude-opus-4-5,19,2026-01-28T14:41:08.021291+00:00,2026-01-28T14:42:47.719208+00:00,99.697917,18,18,7,8,0.42105263157894735,0.23545706371191133,4.247058823529413,2.5239860659612976,1,0,0,1,1,485301,2828
0027.parquet,4,5b9274b3192a_91a13b3e,tau2_retail,claude_code,aws/claude-opus-4-5,14,2026-01-28T14:48:26.117861+00:00,2026-01-28T14:49:38.953504+00:00,72.835643,13,13,5,6,0.35714285714285715,0.24489795918367346,4.083333333333333,2.263809173883546,1,0,0,1,1,338625,1645
0027.parquet,5,5b9274b3192a_93d40ff8,tau2_retail,claude_code,aws/claude-opus-4-5,12,2026-01-28T14:45:03.110702+00:00,2026-01-28T14:45:58.517005+00:00,55.406303,11,11,6,7,0.4166666666666667,0.23611111111111113,4.235294117647059,2.4508257945180882,1,0,0,0,0,312729,1985
0027.parquet,6,5b9274b3192a_93d46acf,tau2_retail,claude_code,aws/claude-opus-4-5,16,2026-01-28T14:51:08.933588+00:00,2026-01-28T14:52:40.307547+00:00,91.373959,15,15,8,9,0.375,0.1953125,5.12,2.7806390622295662,1,0,0,0,0,433343,2646
0027.parquet,7,5b9274b3192a_97566eca,tau2_retail,claude_code,aws/claude-opus-4-5,14,2026-01-28T14:44:32.959455+00:00,2026-01-28T14:45:43.461829+00:00,70.502374,13,13,5,6,0.5,0.3163265306122449,3.161290322580645,2.064042639445697,1,0,0,0,0,361362,1644
0027.parquet,8,5b9274b3192a_98d6dd1c,tau2_retail,claude_code,aws/claude-opus-4-5,16,2026-01-28T14:45:40.583997+00:00,2026-01-28T14:47:02.451958+00:00,81.867961,15,15,6,7,0.4375,0.2578125,3.878787878787879,2.349601752714581,1,0,0,0,0,425010,2315
0027.parquet,9,5b9274b3192a_9eb4d76d,tau2_retail,claude_code,aws/claude-opus-4-5,16,2026-01-28T14:45:52.169504+00:00,2026-01-28T14:47:11.490922+00:00,79.321418,15,15,6,7,0.375,0.2578125,3.878787878787879,2.3050365325772657,1,0,0,0,0,438479,2348
