target_active_sessions,window_ms,grouping,threshold_k,repetitions,eligible_share_mean,eligible_share_std,eligible_share_min,eligible_share_max,cohort_size_event_mean,cohort_size_event_p50,cohort_size_event_p90,cohort_size_event_p99,cohort_size_max,wait_ms_mean,wait_ms_p95,mean_active_sessions,active_population_ratio,event_rate_hz
100,25,event_class,1024,5,0.0,0.0,0.0,0.0,1.1318694752932934,1.0,1.8,2.2460000000000035,3,12.493852607941605,23.687443799351314,98.35978567599355,0.9835978567599355,10.6
100,25,event_class,4096,5,0.0,0.0,0.0,0.0,1.1318694752932934,1.0,1.8,2.2460000000000035,3,12.493852607941605,23.687443799351314,98.35978567599355,0.9835978567599355,10.6
100,25,pooled,32,5,0.0,0.0,0.0,0.0,1.2793656741598036,1.0,2.0,3.0,5,12.493852607941605,23.687443799351314,98.35978567599355,0.9835978567599355,10.6
100,25,pooled,64,5,0.0,0.0,0.0,0.0,1.2793656741598036,1.0,2.0,3.0,5,12.493852607941605,23.687443799351314,98.35978567599355,0.9835978567599355,10.6
100,25,pooled,128,5,0.0,0.0,0.0,0.0,1.2793656741598036,1.0,2.0,3.0,5,12.493852607941605,23.687443799351314,98.35978567599355,0.9835978567599355,10.6
100,25,pooled,256,5,0.0,0.0,0.0,0.0,1.2793656741598036,1.0,2.0,3.0,5,12.493852607941605,23.687443799351314,98.35978567599355,0.9835978567599355,10.6
100,25,pooled,512,5,0.0,0.0,0.0,0.0,1.2793656741598036,1.0,2.0,3.0,5,12.493852607941605,23.687443799351314,98.35978567599355,0.9835978567599355,10.6
100,25,pooled,1024,5,0.0,0.0,0.0,0.0,1.2793656741598036,1.0,2.0,3.0,5,12.493852607941605,23.687443799351314,98.35978567599355,0.9835978567599355,10.6
100,25,pooled,4096,5,0.0,0.0,0.0,0.0,1.2793656741598036,1.0,2.0,3.0,5,12.493852607941605,23.687443799351314,98.35978567599355,0.9835978567599355,10.6
100,25,route_key,32,5,0.0,0.0,0.0,0.0,1.0737491164314301,1.0,1.0,2.0,3,12.493852607941605,23.687443799351314,98.35978567599355,0.9835978567599355,10.6
100,25,route_key,64,5,0.0,0.0,0.0,0.0,1.0737491164314301,1.0,1.0,2.0,3,12.493852607941605,23.687443799351314,98.35978567599355,0.9835978567599355,10.6
100,25,route_key,128,5,0.0,0.0,0.0,0.0,1.0737491164314301,1.0,1.0,2.0,3,12.493852607941605,23.687443799351314,98.35978567599355,0.9835978567599355,10.6
100,25,route_key,256,5,0.0,0.0,0.0,0.0,1.0737491164314301,1.0,1.0,2.0,3,12.493852607941605,23.687443799351314,98.35978567599355,0.9835978567599355,10.6
100,25,route_key,512,5,0.0,0.0,0.0,0.0,1.0737491164314301,1.0,1.0,2.0,3,12.493852607941605,23.687443799351314,98.35978567599355,0.9835978567599355,10.6
100,25,route_key,1024,5,0.0,0.0,0.0,0.0,1.0737491164314301,1.0,1.0,2.0,3,12.493852607941605,23.687443799351314,98.35978567599355,0.9835978567599355,10.6
100,25,route_key,4096,5,0.0,0.0,0.0,0.0,1.0737491164314301,1.0,1.0,2.0,3,12.493852607941605,23.687443799351314,98.35978567599355,0.9835978567599355,10.6
100,50,event_class,32,5,0.0,0.0,0.0,0.0,1.2573220368697182,1.0,2.0,2.953999999999996,4,24.917992051404234,47.451463130062606,98.35978567599355,0.9835978567599355,10.6
100,50,event_class,64,5,0.0,0.0,0.0,0.0,1.2573220368697182,1.0,2.0,2.953999999999996,4,24.917992051404234,47.451463130062606,98.35978567599355,0.9835978567599355,10.6
100,50,event_class,128,5,0.0,0.0,0.0,0.0,1.2573220368697182,1.0,2.0,2.953999999999996,4,24.917992051404234,47.451463130062606,98.35978567599355,0.9835978567599355,10.6
100,50,event_class,256,5,0.0,0.0,0.0,0.0,1.2573220368697182,1.0,2.0,2.953999999999996,4,24.917992051404234,47.451463130062606,98.35978567599355,0.9835978567599355,10.6
100,50,event_class,512,5,0.0,0.0,0.0,0.0,1.2573220368697182,1.0,2.0,2.953999999999996,4,24.917992051404234,47.451463130062606,98.35978567599355,0.9835978567599355,10.6
100,50,event_class,1024,5,0.0,0.0,0.0,0.0,1.2573220368697182,1.0,2.0,2.953999999999996,4,24.917992051404234,47.451463130062606,98.35978567599355,0.9835978567599355,10.6
100,50,event_class,4096,5,0.0,0.0,0.0,0.0,1.2573220368697182,1.0,2.0,2.953999999999996,4,24.917992051404234,47.451463130062606,98.35978567599355,0.9835978567599355,10.6
100,50,pooled,32,5,0.0,0.0,0.0,0.0,1.544236978020114,1.0,2.6,3.8,5,24.917992051404234,47.451463130062606,98.35978567599355,0.9835978567599355,10.6
100,50,pooled,64,5,0.0,0.0,0.0,0.0,1.544236978020114,1.0,2.6,3.8,5,24.917992051404234,47.451463130062606,98.35978567599355,0.9835978567599355,10.6
100,50,pooled,128,5,0.0,0.0,0.0,0.0,1.544236978020114,1.0,2.6,3.8,5,24.917992051404234,47.451463130062606,98.35978567599355,0.9835978567599355,10.6
100,50,pooled,256,5,0.0,0.0,0.0,0.0,1.544236978020114,1.0,2.6,3.8,5,24.917992051404234,47.451463130062606,98.35978567599355,0.9835978567599355,10.6
100,50,pooled,512,5,0.0,0.0,0.0,0.0,1.544236978020114,1.0,2.6,3.8,5,24.917992051404234,47.451463130062606,98.35978567599355,0.9835978567599355,10.6
100,50,pooled,1024,5,0.0,0.0,0.0,0.0,1.544236978020114,1.0,2.6,3.8,5,24.917992051404234,47.451463130062606,98.35978567599355,0.9835978567599355,10.6
100,50,pooled,4096,5,0.0,0.0,0.0,0.0,1.544236978020114,1.0,2.6,3.8,5,24.917992051404234,47.451463130062606,98.35978567599355,0.9835978567599355,10.6
100,50,route_key,32,5,0.0,0.0,0.0,0.0,1.1438503544878444,1.0,1.8,2.4460000000000037,3,24.917992051404234,47.451463130062606,98.35978567599355,0.9835978567599355,10.6
100,50,route_key,64,5,0.0,0.0,0.0,0.0,1.1438503544878444,1.0,1.8,2.4460000000000037,3,24.917992051404234,47.451463130062606,98.35978567599355,0.9835978567599355,10.6
100,50,route_key,128,5,0.0,0.0,0.0,0.0,1.1438503544878444,1.0,1.8,2.4460000000000037,3,24.917992051404234,47.451463130062606,98.35978567599355,0.9835978567599355,10.6
100,50,route_key,256,5,0.0,0.0,0.0,0.0,1.1438503544878444,1.0,1.8,2.4460000000000037,3,24.917992051404234,47.451463130062606,98.35978567599355,0.9835978567599355,10.6
100,50,route_key,512,5,0.0,0.0,0.0,0.0,1.1438503544878444,1.0,1.8,2.4460000000000037,3,24.917992051404234,47.451463130062606,98.35978567599355,0.9835978567599355,10.6
100,50,route_key,1024,5,0.0,0.0,0.0,0.0,1.1438503544878444,1.0,1.8,2.4460000000000037,3,24.917992051404234,47.451463130062606,98.35978567599355,0.9835978567599355,10.6
100,50,route_key,4096,5,0.0,0.0,0.0,0.0,1.1438503544878444,1.0,1.8,2.4460000000000037,3,24.917992051404234,47.451463130062606,98.35978567599355,0.9835978567599355,10.6
100,100,event_class,32,5,0.0,0.0,0.0,0.0,1.524129192089035,1.0,2.4,3.6,5,49.05238068481991,94.71863725107247,98.35978567599355,0.9835978567599355,10.6
100,100,event_class,64,5,0.0,0.0,0.0,0.0,1.524129192089035,1.0,2.4,3.6,5,49.05238068481991,94.71863725107247,98.35978567599355,0.9835978567599355,10.6
100,100,event_class,128,5,0.0,0.0,0.0,0.0,1.524129192089035,1.0,2.4,3.6,5,49.05238068481991,94.71863725107247,98.35978567599355,0.9835978567599355,10.6
100,100,event_class,256,5,0.0,0.0,0.0,0.0,1.524129192089035,1.0,2.4,3.6,5,49.05238068481991,94.71863725107247,98.35978567599355,0.9835978567599355,10.6
100,100,event_class,512,5,0.0,0.0,0.0,0.0,1.524129192089035,1.0,2.4,3.6,5,49.05238068481991,94.71863725107247,98.35978567599355,0.9835978567599355,10.6
100,100,event_class,1024,5,0.0,0.0,0.0,0.0,1.524129192089035,1.0,2.4,3.6,5,49.05238068481991,94.71863725107247,98.35978567599355,0.9835978567599355,10.6
100,100,event_class,4096,5,0.0,0.0,0.0,0.0,1.524129192089035,1.0,2.4,3.6,5,49.05238068481991,94.71863725107247,98.35978567599355,0.9835978567599355,10.6
100,100,pooled,32,5,0.0,0.0,0.0,0.0,2.0778067176206343,2.0,3.6,5.046000000000004,6,49.05238068481991,94.71863725107247,98.35978567599355,0.9835978567599355,10.6
100,100,pooled,64,5,0.0,0.0,0.0,0.0,2.0778067176206343,2.0,3.6,5.046000000000004,6,49.05238068481991,94.71863725107247,98.35978567599355,0.9835978567599355,10.6
100,100,pooled,128,5,0.0,0.0,0.0,0.0,2.0778067176206343,2.0,3.6,5.046000000000004,6,49.05238068481991,94.71863725107247,98.35978567599355,0.9835978567599355,10.6
100,100,pooled,256,5,0.0,0.0,0.0,0.0,2.0778067176206343,2.0,3.6,5.046000000000004,6,49.05238068481991,94.71863725107247,98.35978567599355,0.9835978567599355,10.6
100,100,pooled,512,5,0.0,0.0,0.0,0.0,2.0778067176206343,2.0,3.6,5.046000000000004,6,49.05238068481991,94.71863725107247,98.35978567599355,0.9835978567599355,10.6
100,100,pooled,1024,5,0.0,0.0,0.0,0.0,2.0778067176206343,2.0,3.6,5.046000000000004,6,49.05238068481991,94.71863725107247,98.35978567599355,0.9835978567599355,10.6
100,100,pooled,4096,5,0.0,0.0,0.0,0.0,2.0778067176206343,2.0,3.6,5.046000000000004,6,49.05238068481991,94.71863725107247,98.35978567599355,0.9835978567599355,10.6
100,100,route_key,32,5,0.0,0.0,0.0,0.0,1.2846815281391801,1.0,2.0,3.2,4,49.05238068481991,94.71863725107247,98.35978567599355,0.9835978567599355,10.6
100,100,route_key,64,5,0.0,0.0,0.0,0.0,1.2846815281391801,1.0,2.0,3.2,4,49.05238068481991,94.71863725107247,98.35978567599355,0.9835978567599355,10.6
100,100,route_key,128,5,0.0,0.0,0.0,0.0,1.2846815281391801,1.0,2.0,3.2,4,49.05238068481991,94.71863725107247,98.35978567599355,0.9835978567599355,10.6
100,100,route_key,256,5,0.0,0.0,0.0,0.0,1.2846815281391801,1.0,2.0,3.2,4,49.05238068481991,94.71863725107247,98.35978567599355,0.9835978567599355,10.6
100,100,route_key,512,5,0.0,0.0,0.0,0.0,1.2846815281391801,1.0,2.0,3.2,4,49.05238068481991,94.71863725107247,98.35978567599355,0.9835978567599355,10.6
100,100,route_key,1024,5,0.0,0.0,0.0,0.0,1.2846815281391801,1.0,2.0,3.2,4,49.05238068481991,94.71863725107247,98.35978567599355,0.9835978567599355,10.6
100,100,route_key,4096,5,0.0,0.0,0.0,0.0,1.2846815281391801,1.0,2.0,3.2,4,49.05238068481991,94.71863725107247,98.35978567599355,0.9835978567599355,10.6
100,250,event_class,32,5,0.0,0.0,0.0,0.0,2.2877055266415858,2.0,3.8,5.246000000000004,7,124.310276214516,236.38420811537054,98.35978567599355,0.9835978567599355,10.6
100,250,event_class,64,5,0.0,0.0,0.0,0.0,2.2877055266415858,2.0,3.8,5.246000000000004,7,124.310276214516,236.38420811537054,98.35978567599355,0.9835978567599355,10.6
100,250,event_class,128,5,0.0,0.0,0.0,0.0,2.2877055266415858,2.0,3.8,5.246000000000004,7,124.310276214516,236.38420811537054,98.35978567599355,0.9835978567599355,10.6
100,250,event_class,256,5,0.0,0.0,0.0,0.0,2.2877055266415858,2.0,3.8,5.246000000000004,7,124.310276214516,236.38420811537054,98.35978567599355,0.9835978567599355,10.6
100,250,event_class,512,5,0.0,0.0,0.0,0.0,2.2877055266415858,2.0,3.8,5.246000000000004,7,124.310276214516,236.38420811537054,98.35978567599355,0.9835978567599355,10.6
100,250,event_class,1024,5,0.0,0.0,0.0,0.0,2.2877055266415858,2.0,3.8,5.246000000000004,7,124.310276214516,236.38420811537054,98.35978567599355,0.9835978567599355,10.6
100,250,event_class,4096,5,0.0,0.0,0.0,0.0,2.2877055266415858,2.0,3.8,5.246000000000004,7,124.310276214516,236.38420811537054,98.35978567599355,0.9835978567599355,10.6
100,250,pooled,32,5,0.0,0.0,0.0,0.0,3.628236894387798,3.6,5.6,8.2,10,124.310276214516,236.38420811537054,98.35978567599355,0.9835978567599355,10.6
100,250,pooled,64,5,0.0,0.0,0.0,0.0,3.628236894387798,3.6,5.6,8.2,10,124.310276214516,236.38420811537054,98.35978567599355,0.9835978567599355,10.6
100,250,pooled,128,5,0.0,0.0,0.0,0.0,3.628236894387798,3.6,5.6,8.2,10,124.310276214516,236.38420811537054,98.35978567599355,0.9835978567599355,10.6
100,250,pooled,256,5,0.0,0.0,0.0,0.0,3.628236894387798,3.6,5.6,8.2,10,124.310276214516,236.38420811537054,98.35978567599355,0.9835978567599355,10.6
100,250,pooled,512,5,0.0,0.0,0.0,0.0,3.628236894387798,3.6,5.6,8.2,10,124.310276214516,236.38420811537054,98.35978567599355,0.9835978567599355,10.6
100,250,pooled,1024,5,0.0,0.0,0.0,0.0,3.628236894387798,3.6,5.6,8.2,10,124.310276214516,236.38420811537054,98.35978567599355,0.9835978567599355,10.6
100,250,pooled,4096,5,0.0,0.0,0.0,0.0,3.628236894387798,3.6,5.6,8.2,10,124.310276214516,236.38420811537054,98.35978567599355,0.9835978567599355,10.6
100,250,route_key,32,5,0.0,0.0,0.0,0.0,1.7221979511166416,1.0,3.4,4.6,7,124.310276214516,236.38420811537054,98.35978567599355,0.9835978567599355,10.6
100,250,route_key,64,5,0.0,0.0,0.0,0.0,1.7221979511166416,1.0,3.4,4.6,7,124.310276214516,236.38420811537054,98.35978567599355,0.9835978567599355,10.6
100,250,route_key,128,5,0.0,0.0,0.0,0.0,1.7221979511166416,1.0,3.4,4.6,7,124.310276214516,236.38420811537054,98.35978567599355,0.9835978567599355,10.6
100,250,route_key,256,5,0.0,0.0,0.0,0.0,1.7221979511166416,1.0,3.4,4.6,7,124.310276214516,236.38420811537054,98.35978567599355,0.9835978567599355,10.6
100,250,route_key,512,5,0.0,0.0,0.0,0.0,1.7221979511166416,1.0,3.4,4.6,7,124.310276214516,236.38420811537054,98.35978567599355,0.9835978567599355,10.6
100,250,route_key,1024,5,0.0,0.0,0.0,0.0,1.7221979511166416,1.0,3.4,4.6,7,124.310276214516,236.38420811537054,98.35978567599355,0.9835978567599355,10.6
100,250,route_key,4096,5,0.0,0.0,0.0,0.0,1.7221979511166416,1.0,3.4,4.6,7,124.310276214516,236.38420811537054,98.35978567599355,0.9835978567599355,10.6
100,500,event_class,32,5,0.0,0.0,0.0,0.0,3.6393250314508316,3.4,5.6,8.0,11,252.69725125752603,470.18700535510317,98.35978567599355,0.9835978567599355,10.6
100,500,event_class,64,5,0.0,0.0,0.0,0.0,3.6393250314508316,3.4,5.6,8.0,11,252.69725125752603,470.18700535510317,98.35978567599355,0.9835978567599355,10.6
100,500,event_class,128,5,0.0,0.0,0.0,0.0,3.6393250314508316,3.4,5.6,8.0,11,252.69725125752603,470.18700535510317,98.35978567599355,0.9835978567599355,10.6
100,500,event_class,256,5,0.0,0.0,0.0,0.0,3.6393250314508316,3.4,5.6,8.0,11,252.69725125752603,470.18700535510317,98.35978567599355,0.9835978567599355,10.6
100,500,event_class,512,5,0.0,0.0,0.0,0.0,3.6393250314508316,3.4,5.6,8.0,11,252.69725125752603,470.18700535510317,98.35978567599355,0.9835978567599355,10.6
100,500,event_class,1024,5,0.0,0.0,0.0,0.0,3.6393250314508316,3.4,5.6,8.0,11,252.69725125752603,470.18700535510317,98.35978567599355,0.9835978567599355,10.6
100,500,event_class,4096,5,0.0,0.0,0.0,0.0,3.6393250314508316,3.4,5.6,8.0,11,252.69725125752603,470.18700535510317,98.35978567599355,0.9835978567599355,10.6
100,500,pooled,32,5,0.0,0.0,0.0,0.0,6.357765814013068,6.2,9.8,12.8,15,252.69725125752603,470.18700535510317,98.35978567599355,0.9835978567599355,10.6
100,500,pooled,64,5,0.0,0.0,0.0,0.0,6.357765814013068,6.2,9.8,12.8,15,252.69725125752603,470.18700535510317,98.35978567599355,0.9835978567599355,10.6
100,500,pooled,128,5,0.0,0.0,0.0,0.0,6.357765814013068,6.2,9.8,12.8,15,252.69725125752603,470.18700535510317,98.35978567599355,0.9835978567599355,10.6
100,500,pooled,256,5,0.0,0.0,0.0,0.0,6.357765814013068,6.2,9.8,12.8,15,252.69725125752603,470.18700535510317,98.35978567599355,0.9835978567599355,10.6
100,500,pooled,512,5,0.0,0.0,0.0,0.0,6.357765814013068,6.2,9.8,12.8,15,252.69725125752603,470.18700535510317,98.35978567599355,0.9835978567599355,10.6
100,500,pooled,1024,5,0.0,0.0,0.0,0.0,6.357765814013068,6.2,9.8,12.8,15,252.69725125752603,470.18700535510317,98.35978567599355,0.9835978567599355,10.6
100,500,pooled,4096,5,0.0,0.0,0.0,0.0,6.357765814013068,6.2,9.8,12.8,15,252.69725125752603,470.18700535510317,98.35978567599355,0.9835978567599355,10.6
100,500,route_key,32,5,0.0,0.0,0.0,0.0,2.4742988822214826,2.0,4.8,7.6460000000000035,11,252.69725125752603,470.18700535510317,98.35978567599355,0.9835978567599355,10.6
100,500,route_key,64,5,0.0,0.0,0.0,0.0,2.4742988822214826,2.0,4.8,7.6460000000000035,11,252.69725125752603,470.18700535510317,98.35978567599355,0.9835978567599355,10.6
100,500,route_key,128,5,0.0,0.0,0.0,0.0,2.4742988822214826,2.0,4.8,7.6460000000000035,11,252.69725125752603,470.18700535510317,98.35978567599355,0.9835978567599355,10.6
100,500,route_key,256,5,0.0,0.0,0.0,0.0,2.4742988822214826,2.0,4.8,7.6460000000000035,11,252.69725125752603,470.18700535510317,98.35978567599355,0.9835978567599355,10.6
100,500,route_key,512,5,0.0,0.0,0.0,0.0,2.4742988822214826,2.0,4.8,7.6460000000000035,11,252.69725125752603,470.18700535510317,98.35978567599355,0.9835978567599355,10.6
100,500,route_key,1024,5,0.0,0.0,0.0,0.0,2.4742988822214826,2.0,4.8,7.6460000000000035,11,252.69725125752603,470.18700535510317,98.35978567599355,0.9835978567599355,10.6
100,500,route_key,4096,5,0.0,0.0,0.0,0.0,2.4742988822214826,2.0,4.8,7.6460000000000035,11,252.69725125752603,470.18700535510317,98.35978567599355,0.9835978567599355,10.6
100,1000,event_class,32,5,0.0,0.0,0.0,0.0,6.404607545727108,6.2,9.6,12.6,17,505.5787867969137,946.5501130761804,98.35978567599355,0.9835978567599355,10.6
100,1000,event_class,64,5,0.0,0.0,0.0,0.0,6.404607545727108,6.2,9.6,12.6,17,505.5787867969137,946.5501130761804,98.35978567599355,0.9835978567599355,10.6
100,1000,event_class,128,5,0.0,0.0,0.0,0.0,6.404607545727108,6.2,9.6,12.6,17,505.5787867969137,946.5501130761804,98.35978567599355,0.9835978567599355,10.6
100,1000,event_class,256,5,0.0,0.0,0.0,0.0,6.404607545727108,6.2,9.6,12.6,17,505.5787867969137,946.5501130761804,98.35978567599355,0.9835978567599355,10.6
100,1000,event_class,512,5,0.0,0.0,0.0,0.0,6.404607545727108,6.2,9.6,12.6,17,505.5787867969137,946.5501130761804,98.35978567599355,0.9835978567599355,10.6
100,1000,event_class,1024,5,0.0,0.0,0.0,0.0,6.404607545727108,6.2,9.6,12.6,17,505.5787867969137,946.5501130761804,98.35978567599355,0.9835978567599355,10.6
100,1000,event_class,4096,5,0.0,0.0,0.0,0.0,6.404607545727108,6.2,9.6,12.6,17,505.5787867969137,946.5501130761804,98.35978567599355,0.9835978567599355,10.6
100,1000,pooled,32,5,0.0,0.0,0.0,0.0,11.798139374272589,11.4,17.0,21.4,26,505.5787867969137,946.5501130761804,98.35978567599355,0.9835978567599355,10.6
100,1000,pooled,64,5,0.0,0.0,0.0,0.0,11.798139374272589,11.4,17.0,21.4,26,505.5787867969137,946.5501130761804,98.35978567599355,0.9835978567599355,10.6
100,1000,pooled,128,5,0.0,0.0,0.0,0.0,11.798139374272589,11.4,17.0,21.4,26,505.5787867969137,946.5501130761804,98.35978567599355,0.9835978567599355,10.6
100,1000,pooled,256,5,0.0,0.0,0.0,0.0,11.798139374272589,11.4,17.0,21.4,26,505.5787867969137,946.5501130761804,98.35978567599355,0.9835978567599355,10.6
100,1000,pooled,512,5,0.0,0.0,0.0,0.0,11.798139374272589,11.4,17.0,21.4,26,505.5787867969137,946.5501130761804,98.35978567599355,0.9835978567599355,10.6
100,1000,pooled,1024,5,0.0,0.0,0.0,0.0,11.798139374272589,11.4,17.0,21.4,26,505.5787867969137,946.5501130761804,98.35978567599355,0.9835978567599355,10.6
100,1000,pooled,4096,5,0.0,0.0,0.0,0.0,11.798139374272589,11.4,17.0,21.4,26,505.5787867969137,946.5501130761804,98.35978567599355,0.9835978567599355,10.6
100,1000,route_key,32,5,0.0,0.0,0.0,0.0,4.037093767237886,3.2,8.6,12.4,17,505.5787867969137,946.5501130761804,98.35978567599355,0.9835978567599355,10.6
100,1000,route_key,64,5,0.0,0.0,0.0,0.0,4.037093767237886,3.2,8.6,12.4,17,505.5787867969137,946.5501130761804,98.35978567599355,0.9835978567599355,10.6
100,1000,route_key,128,5,0.0,0.0,0.0,0.0,4.037093767237886,3.2,8.6,12.4,17,505.5787867969137,946.5501130761804,98.35978567599355,0.9835978567599355,10.6
100,1000,route_key,256,5,0.0,0.0,0.0,0.0,4.037093767237886,3.2,8.6,12.4,17,505.5787867969137,946.5501130761804,98.35978567599355,0.9835978567599355,10.6
100,1000,route_key,512,5,0.0,0.0,0.0,0.0,4.037093767237886,3.2,8.6,12.4,17,505.5787867969137,946.5501130761804,98.35978567599355,0.9835978567599355,10.6
100,1000,route_key,1024,5,0.0,0.0,0.0,0.0,4.037093767237886,3.2,8.6,12.4,17,505.5787867969137,946.5501130761804,98.35978567599355,0.9835978567599355,10.6
100,1000,route_key,4096,5,0.0,0.0,0.0,0.0,4.037093767237886,3.2,8.6,12.4,17,505.5787867969137,946.5501130761804,98.35978567599355,0.9835978567599355,10.6
1000,1,event_class,32,5,0.0,0.0,0.0,0.0,1.0526500757554078,1.0,1.0,2.0,3,0.5014428562555857,0.9500677098638111,999.5487093839192,0.9995487093839192,108.92
1000,1,event_class,64,5,0.0,0.0,0.0,0.0,1.0526500757554078,1.0,1.0,2.0,3,0.5014428562555857,0.9500677098638111,999.5487093839192,0.9995487093839192,108.92
1000,1,event_class,128,5,0.0,0.0,0.0,0.0,1.0526500757554078,1.0,1.0,2.0,3,0.5014428562555857,0.9500677098638111,999.5487093839192,0.9995487093839192,108.92
1000,1,event_class,256,5,0.0,0.0,0.0,0.0,1.0526500757554078,1.0,1.0,2.0,3,0.5014428562555857,0.9500677098638111,999.5487093839192,0.9995487093839192,108.92
1000,1,event_class,512,5,0.0,0.0,0.0,0.0,1.0526500757554078,1.0,1.0,2.0,3,0.5014428562555857,0.9500677098638111,999.5487093839192,0.9995487093839192,108.92
1000,1,event_class,1024,5,0.0,0.0,0.0,0.0,1.0526500757554078,1.0,1.0,2.0,3,0.5014428562555857,0.9500677098638111,999.5487093839192,0.9995487093839192,108.92
1000,1,event_class,4096,5,0.0,0.0,0.0,0.0,1.0526500757554078,1.0,1.0,2.0,3,0.5014428562555857,0.9500677098638111,999.5487093839192,0.9995487093839192,108.92
1000,1,pooled,32,5,0.0,0.0,0.0,0.0,1.1063234528558872,1.0,1.8,2.0,3,0.5014428562555857,0.9500677098638111,999.5487093839192,0.9995487093839192,108.92
1000,1,pooled,64,5,0.0,0.0,0.0,0.0,1.1063234528558872,1.0,1.8,2.0,3,0.5014428562555857,0.9500677098638111,999.5487093839192,0.9995487093839192,108.92
1000,1,pooled,128,5,0.0,0.0,0.0,0.0,1.1063234528558872,1.0,1.8,2.0,3,0.5014428562555857,0.9500677098638111,999.5487093839192,0.9995487093839192,108.92
1000,1,pooled,256,5,0.0,0.0,0.0,0.0,1.1063234528558872,1.0,1.8,2.0,3,0.5014428562555857,0.9500677098638111,999.5487093839192,0.9995487093839192,108.92
1000,1,pooled,512,5,0.0,0.0,0.0,0.0,1.1063234528558872,1.0,1.8,2.0,3,0.5014428562555857,0.9500677098638111,999.5487093839192,0.9995487093839192,108.92
1000,1,pooled,1024,5,0.0,0.0,0.0,0.0,1.1063234528558872,1.0,1.8,2.0,3,0.5014428562555857,0.9500677098638111,999.5487093839192,0.9995487093839192,108.92
1000,1,pooled,4096,5,0.0,0.0,0.0,0.0,1.1063234528558872,1.0,1.8,2.0,3,0.5014428562555857,0.9500677098638111,999.5487093839192,0.9995487093839192,108.92
1000,1,route_key,32,5,0.0,0.0,0.0,0.0,1.0263810360779284,1.0,1.0,2.0,3,0.5014428562555857,0.9500677098638111,999.5487093839192,0.9995487093839192,108.92
1000,1,route_key,64,5,0.0,0.0,0.0,0.0,1.0263810360779284,1.0,1.0,2.0,3,0.5014428562555857,0.9500677098638111,999.5487093839192,0.9995487093839192,108.92
1000,1,route_key,128,5,0.0,0.0,0.0,0.0,1.0263810360779284,1.0,1.0,2.0,3,0.5014428562555857,0.9500677098638111,999.5487093839192,0.9995487093839192,108.92
1000,1,route_key,256,5,0.0,0.0,0.0,0.0,1.0263810360779284,1.0,1.0,2.0,3,0.5014428562555857,0.9500677098638111,999.5487093839192,0.9995487093839192,108.92
1000,1,route_key,512,5,0.0,0.0,0.0,0.0,1.0263810360779284,1.0,1.0,2.0,3,0.5014428562555857,0.9500677098638111,999.5487093839192,0.9995487093839192,108.92
1000,1,route_key,1024,5,0.0,0.0,0.0,0.0,1.0263810360779284,1.0,1.0,2.0,3,0.5014428562555857,0.9500677098638111,999.5487093839192,0.9995487093839192,108.92
1000,1,route_key,4096,5,0.0,0.0,0.0,0.0,1.0263810360779284,1.0,1.0,2.0,3,0.5014428562555857,0.9500677098638111,999.5487093839192,0.9995487093839192,108.92
1000,5,event_class,32,5,0.0,0.0,0.0,0.0,1.2703148888193596,1.0,2.0,3.0,5,2.484709299087075,4.747320974550009,999.5487093839192,0.9995487093839192,108.92
1000,5,event_class,64,5,0.0,0.0,0.0,0.0,1.2703148888193596,1.0,2.0,3.0,5,2.484709299087075,4.747320974550009,999.5487093839192,0.9995487093839192,108.92
1000,5,event_class,128,5,0.0,0.0,0.0,0.0,1.2703148888193596,1.0,2.0,3.0,5,2.484709299087075,4.747320974550009,999.5487093839192,0.9995487093839192,108.92
1000,5,event_class,256,5,0.0,0.0,0.0,0.0,1.2703148888193596,1.0,2.0,3.0,5,2.484709299087075,4.747320974550009,999.5487093839192,0.9995487093839192,108.92
1000,5,event_class,512,5,0.0,0.0,0.0,0.0,1.2703148888193596,1.0,2.0,3.0,5,2.484709299087075,4.747320974550009,999.5487093839192,0.9995487093839192,108.92
1000,5,event_class,1024,5,0.0,0.0,0.0,0.0,1.2703148888193596,1.0,2.0,3.0,5,2.484709299087075,4.747320974550009,999.5487093839192,0.9995487093839192,108.92
1000,5,event_class,4096,5,0.0,0.0,0.0,0.0,1.2703148888193596,1.0,2.0,3.0,5,2.484709299087075,4.747320974550009,999.5487093839192,0.9995487093839192,108.92
1000,5,pooled,32,5,0.0,0.0,0.0,0.0,1.5473609148375367,1.0,2.4,4.0,5,2.484709299087075,4.747320974550009,999.5487093839192,0.9995487093839192,108.92
1000,5,pooled,64,5,0.0,0.0,0.0,0.0,1.5473609148375367,1.0,2.4,4.0,5,2.484709299087075,4.747320974550009,999.5487093839192,0.9995487093839192,108.92
1000,5,pooled,128,5,0.0,0.0,0.0,0.0,1.5473609148375367,1.0,2.4,4.0,5,2.484709299087075,4.747320974550009,999.5487093839192,0.9995487093839192,108.92
1000,5,pooled,256,5,0.0,0.0,0.0,0.0,1.5473609148375367,1.0,2.4,4.0,5,2.484709299087075,4.747320974550009,999.5487093839192,0.9995487093839192,108.92
1000,5,pooled,512,5,0.0,0.0,0.0,0.0,1.5473609148375367,1.0,2.4,4.0,5,2.484709299087075,4.747320974550009,999.5487093839192,0.9995487093839192,108.92
